,time_sec,azimuth,elevation
760,2025-09-01 14:20:29,31.04,39.23
761,2025-09-01 14:20:34,27.39,38.01
762,2025-09-01 14:20:39,24.0,35.88
763,2025-09-01 14:20:44,23.64,34.98
764,2025-09-01 14:20:49,25.39,36.74
765,2025-09-01 14:20:54,27.38,37.49
766,2025-09-01 14:20:59,30.0,36.48
767,2025-09-01 14:21:04,32.83,35.71
768,2025-09-01 14:21:09,31.96,35.58
769,2025-09-01 14:21:14,31.15,36.7
770,2025-09-01 14:21:19,30.2,37.33
771,2025-09-01 14:21:24,28.82,38.92
772,2025-09-01 14:21:29,25.11,42.74
773,2025-09-01 14:21:34,25.01,45.52
774,2025-09-01 14:21:39,30.65,45.49
775,2025-09-01 14:21:44,33.98,43.82
776,2025-09-01 14:21:49,37.3,42.37
777,2025-09-01 14:21:54,38.38,42.56
778,2025-09-01 14:21:59,38.94,42.68
779,2025-09-01 14:22:04,38.46,42.11
780,2025-09-01 14:22:09,39.18,39.5
781,2025-09-01 14:22:14,39.26,41.14
782,2025-09-01 14:22:19,34.22,41.34
783,2025-09-01 14:22:24,30.2,37.75
784,2025-09-01 14:22:29,32.05,37.48
785,2025-09-01 14:22:34,41.26,38.5
786,2025-09-01 14:22:39,43.53,43.29
787,2025-09-01 14:22:44,48.94,48.38
788,2025-09-01 14:22:49,49.64,43.85
789,2025-09-01 14:22:54,47.94,41.93
790,2025-09-01 14:22:59,41.77,40.41
791,2025-09-01 14:23:04,37.78,43.43
792,2025-09-01 14:23:09,32.82,41.62
793,2025-09-01 14:23:14,29.84,41.03
794,2025-09-01 14:23:19,27.79,39.6
795,2025-09-01 14:23:24,31.94,40.52
796,2025-09-01 14:23:29,31.13,41.4
797,2025-09-01 14:23:34,32.6,42.0
798,2025-09-01 14:23:39,29.93,43.25
799,2025-09-01 14:23:44,28.46,42.08
800,2025-09-01 14:23:49,29.63,41.56
801,2025-09-01 14:23:54,29.56,38.57
802,2025-09-01 14:23:59,29.05,38.49
803,2025-09-01 14:24:04,28.43,41.27
804,2025-09-01 14:24:09,23.08,40.2
805,2025-09-01 14:24:14,20.61,39.66
806,2025-09-01 14:24:19,24.13,39.63
807,2025-09-01 14:24:24,28.23,39.26
808,2025-09-01 14:24:29,31.52,39.71
809,2025-09-01 14:24:34,32.51,40.16
810,2025-09-01 14:24:39,35.74,40.25
811,2025-09-01 14:24:44,33.98,43.56
812,2025-09-01 14:24:49,31.53,47.58
813,2025-09-01 14:24:54,36.33,49.2
814,2025-09-01 14:24:59,46.6,47.58
815,2025-09-01 14:25:04,47.46,43.46
816,2025-09-01 14:25:09,43.08,43.65
817,2025-09-01 14:25:14,42.21,43.59
818,2025-09-01 14:25:19,41.96,42.68
819,2025-09-01 14:25:24,39.92,39.5
820,2025-09-01 14:25:29,38.93,39.75
821,2025-09-01 14:25:34,39.03,41.18
822,2025-09-01 14:25:39,39.48,41.88
823,2025-09-01 14:25:44,39.36,42.9
824,2025-09-01 14:25:49,37.66,42.99
825,2025-09-01 14:25:54,34.93,43.18
826,2025-09-01 14:25:59,29.33,41.01
827,2025-09-01 14:26:04,28.0,41.41
828,2025-09-01 14:26:09,27.72,41.05
829,2025-09-01 14:26:14,30.08,39.84
830,2025-09-01 14:26:19,33.39,38.31
831,2025-09-01 14:26:24,37.28,37.64
832,2025-09-01 14:26:29,38.22,38.53
833,2025-09-01 14:26:34,38.64,38.07
834,2025-09-01 14:26:39,40.15,38.75
835,2025-09-01 14:26:44,37.65,39.23
836,2025-09-01 14:26:49,33.3,40.28
837,2025-09-01 14:26:54,32.92,41.13
838,2025-09-01 14:26:59,31.38,41.92
839,2025-09-01 14:27:04,31.98,41.12
840,2025-09-01 14:27:09,33.11,39.02
841,2025-09-01 14:27:14,35.16,37.8
842,2025-09-01 14:27:19,35.73,38.09
843,2025-09-01 14:27:24,36.22,39.05
844,2025-09-01 14:27:29,37.63,41.44
845,2025-09-01 14:27:34,38.8,39.89
846,2025-09-01 14:27:39,36.94,40.88
847,2025-09-01 14:27:44,36.03,41.98
848,2025-09-01 14:27:49,36.43,40.42
849,2025-09-01 14:27:54,38.35,39.45
850,2025-09-01 14:27:59,42.02,35.89
851,2025-09-01 14:28:04,42.06,33.4
852,2025-09-01 14:28:09,42.84,31.0
853,2025-09-01 14:28:14,40.81,28.53
854,2025-09-01 14:28:19,39.2,28.42
855,2025-09-01 14:28:24,37.44,28.83
856,2025-09-01 14:28:29,34.7,31.94
857,2025-09-01 14:28:34,36.35,36.27
858,2025-09-01 14:28:39,37.94,38.69
859,2025-09-01 14:28:44,38.45,39.79
860,2025-09-01 14:28:49,40.66,39.92
861,2025-09-01 14:28:54,41.22,41.09
862,2025-09-01 14:28:59,40.11,40.73
863,2025-09-01 14:29:04,38.63,39.08
864,2025-09-01 14:29:09,37.37,37.2
865,2025-09-01 14:29:14,38.95,37.67
866,2025-09-01 14:29:19,37.71,40.67
867,2025-09-01 14:29:24,37.33,41.59
868,2025-09-01 14:29:29,34.43,41.59
869,2025-09-01 14:29:34,33.43,41.42
870,2025-09-01 14:29:39,33.5,43.3
871,2025-09-01 14:29:44,34.39,41.82
872,2025-09-01 14:29:49,37.13,38.5
873,2025-09-01 14:29:54,36.85,36.03
874,2025-09-01 14:29:59,33.39,35.23
875,2025-09-01 14:30:04,32.46,36.69
876,2025-09-01 14:30:09,33.4,35.99
877,2025-09-01 14:30:14,32.45,35.4
878,2025-09-01 14:30:19,32.5,36.06
879,2025-09-01 14:30:24,31.8,37.5
880,2025-09-01 14:30:29,28.83,38.23
881,2025-09-01 14:30:34,27.89,38.3
882,2025-09-01 14:30:39,28.55,37.39
883,2025-09-01 14:30:44,29.79,37.9
884,2025-09-01 14:30:49,30.53,38.0
885,2025-09-01 14:30:54,33.14,38.4
886,2025-09-01 14:30:59,34.46,36.08
887,2025-09-01 14:31:04,36.81,35.53
888,2025-09-01 14:31:09,37.03,36.75
889,2025-09-01 14:31:14,37.04,37.77
890,2025-09-01 14:31:19,36.29,37.45
891,2025-09-01 14:31:24,34.39,40.6
892,2025-09-01 14:31:29,34.39,38.73
893,2025-09-01 14:31:34,33.94,36.31
894,2025-09-01 14:31:39,31.54,36.72
895,2025-09-01 14:31:44,29.38,35.58
896,2025-09-01 14:31:49,29.97,35.05
897,2025-09-01 14:31:54,29.84,33.45
898,2025-09-01 14:31:59,31.08,33.51
899,2025-09-01 14:32:04,32.0,34.71
