time,altitude
2025-08-29 08:31:33.925743104,38.504828530394455
2025-08-29 08:32:01.905786880,32.14982316905294
2025-08-29 08:32:29.875816192,32.60970536822931
2025-08-29 08:32:57.845725952,32.32274416475022
2025-08-29 08:33:25.815716864,31.928212367025516
2025-08-29 08:33:53.775718912,32.007592467176075
2025-08-29 08:34:21.735713024,40.82960090578829
2025-08-29 08:34:49.695712000,38.76563111351646
2025-08-29 08:35:19.595706112,34.773034336514755
2025-08-29 08:35:47.535710208,43.301504715512245
2025-08-29 08:36:15.475717120,31.172694214389086
2025-08-29 08:36:43.415713024,39.448046712983114
2025-08-29 08:37:11.345728000,35.226327101960095
2025-08-29 08:37:39.275799040,34.30533632933093
2025-08-29 08:38:07.205725952,38.838496001479854
2025-08-29 08:38:35.125724928,32.30904049623933
2025-08-29 08:39:03.045750016,33.92452116021897
2025-08-29 08:39:30.965737216,29.467146804522542
2025-08-29 08:39:58.885818112,27.586584527403815
2025-08-29 08:40:38.735724800,31.311571279513267
2025-08-29 08:41:06.655750912,29.576359207036088
2025-08-29 08:41:34.575783936,37.04866157093303
2025-08-29 08:42:02.485713920,41.367155497060196
2025-08-29 08:42:30.405714944,39.95045210947509
2025-08-29 08:42:58.315707904,30.798622553464014
2025-08-29 08:43:26.225726976,27.20566675279314
2025-08-29 08:43:54.135727872,30.566787490088174
2025-08-29 08:44:22.045732096,42.554801734225826
2025-08-29 08:44:49.955735040,35.33520274931014
2025-08-29 08:45:19.815720192,43.803938221683396
2025-08-29 08:45:47.735721984,36.23869626737781
2025-08-29 08:46:15.645724160,36.43960595191785
2025-08-29 08:46:43.565757952,39.63631860175572
2025-08-29 08:47:11.485709824,47.41978585677306
2025-08-29 08:47:39.405711872,33.036597275435554
2025-08-29 08:48:07.325730048,26.427072679225134
2025-08-29 08:48:35.245805056,24.101806580018568
2025-08-29 08:49:03.175710976,24.19583840048643
2025-08-29 08:49:31.095794944,21.750505986927692
2025-08-29 08:49:59.025715968,29.73326535340756
2025-08-29 08:50:37.495756032,35.84769386670355
2025-08-29 08:51:05.435709952,32.00623860734056
2025-08-29 08:51:33.375716864,34.967037231398116
2025-08-29 08:52:01.315727104,42.477067485871416
2025-08-29 08:52:29.265757952,32.851114742520124
2025-08-29 08:52:57.215724032,36.27946684116992
2025-08-29 08:53:25.175719936,38.93389161773607
2025-08-29 08:53:53.125682944,32.52693867926803
2025-08-29 08:54:21.095678976,33.52713890519325
2025-08-29 08:54:49.065742848,33.93080662978609
2025-08-29 08:55:18.975749120,33.52551482529178
2025-08-29 08:55:46.955755008,35.31745986685418
2025-08-29 08:56:14.945730816,37.75431586369102
2025-08-29 08:56:42.935749888,35.41635844784027
2025-08-29 08:57:10.925744896,33.82271249193741
2025-08-29 08:57:38.915741952,33.919015562169356
2025-08-29 08:58:06.915750144,37.77365526253974
2025-08-29 08:58:34.915778048,33.55680232850544
2025-08-29 08:59:02.915739136,28.576547702566874
2025-08-29 08:59:30.915721984,37.51853061296671
2025-08-29 08:59:58.925734144,38.32276067742373
2025-08-29 09:00:38.885787904,37.912585518005976
2025-08-29 09:01:06.905755904,32.62284759715917
2025-08-29 09:01:34.925744896,41.54005626001649
2025-08-29 09:02:02.945750016,33.43144620736591
2025-08-29 09:02:30.965744896,32.76056178807584
2025-08-29 09:02:58.985714944,34.647758690397524
2025-08-29 09:03:27.005716992,32.71672625824122
2025-08-29 09:03:55.025733120,31.341190999266985
2025-08-29 09:04:23.055735040,34.11892125694154
2025-08-29 09:04:51.075720960,31.282872525942427
2025-08-29 09:05:22.215715840,24.42082745238266
2025-08-29 09:05:50.235708928,27.236399379696877
2025-08-29 09:06:18.255758080,25.1995443894921
2025-08-29 09:06:46.275703808,33.02782934412276
2025-08-29 09:07:14.295712000,44.43129585990492
2025-08-29 09:07:42.315723776,33.199150995791264
2025-08-29 09:08:10.325714944,25.798140116763395
2025-08-29 09:08:38.345745152,23.093825411489085
2025-08-29 09:09:06.355752960,23.755618618409663
2025-08-29 09:09:34.365741056,33.26909967632517
2025-08-29 09:10:02.385714944,29.076800513428747
2025-08-29 09:10:46.615702016,29.562370054330675
2025-08-29 09:11:14.625713152,33.90897428782036
2025-08-29 09:11:42.625713152,35.28763113134609
2025-08-29 09:12:10.645728000,42.55756191489981
2025-08-29 09:12:38.655732992,44.781418734061496
2025-08-29 09:13:06.665762816,38.151552515720915
2025-08-29 09:13:34.675721984,34.92143757479453
2025-08-29 09:14:02.685708032,32.31448929364834
2025-08-29 09:14:30.705712128,32.1418455609817
2025-08-29 09:14:58.715708928,33.73201867783725
2025-08-29 09:15:37.235709952,37.90478294420821
2025-08-29 09:16:05.245796864,38.68252925599059
2025-08-29 09:16:33.255739904,31.319595766880344
2025-08-29 09:17:01.265733888,34.7099970570064
2025-08-29 09:17:29.265733120,33.116705473187025
2025-08-29 09:17:57.275726080,34.60542744355071
2025-08-29 09:18:25.275717120,33.5262661027609
2025-08-29 09:18:53.275727104,39.12957659741144
2025-08-29 09:19:21.275744000,42.866503252091334
2025-08-29 09:19:49.275748096,31.670787012134113
2025-08-29 09:20:20.605725952,39.10898784320658
2025-08-29 09:20:48.605737984,37.10773422328826
2025-08-29 09:21:16.595741952,39.98068633142355
2025-08-29 09:21:44.585735168,41.88082364607966
2025-08-29 09:22:12.575753984,38.53995343075711
2025-08-29 09:22:40.565737984,44.167560182822406
2025-08-29 09:23:08.545732864,39.75092197034373
2025-08-29 09:23:36.535715072,34.79836124142953
2025-08-29 09:24:04.525716992,35.71335430874809
