time,altitude
2025-08-27 08:51:55.355629056,
2025-08-27 08:52:23.285617152,57.1329492550272
2025-08-27 08:52:51.225639168,53.966354829094044
2025-08-27 08:53:19.155625984,51.854217907319466
2025-08-27 08:53:47.075661824,59.05522763050314
2025-08-27 08:54:15.005618944,51.10877637091704
2025-08-27 08:54:42.935652864,46.380219029028964
2025-08-27 08:55:11.485627904,44.45633929257387
2025-08-27 08:55:39.415621888,49.45744074862629
2025-08-27 08:56:07.335649024,51.414258925944864
2025-08-27 08:56:35.265644032,49.260491965991434
2025-08-27 08:57:03.185640192,79.06801645198878
2025-08-27 08:57:31.115598080,83.49301260976642
2025-08-27 08:57:59.035633152,68.49429071595627
2025-08-27 08:58:26.945652992,64.73900043419444
2025-08-27 08:58:54.865712896,87.62166601971923
2025-08-27 08:59:22.775688960,82.13872135420249
2025-08-27 08:59:50.695642112,58.70319360362271
2025-08-27 09:00:23.115624960,47.116618371143986
2025-08-27 09:00:51.025625856,65.8976012657883
2025-08-27 09:01:18.935641088,67.67024410556058
2025-08-27 09:01:46.845629952,92.06607671365686
2025-08-27 09:02:14.765659136,67.68114410570986
2025-08-27 09:02:42.675671040,68.77378730878551
2025-08-27 09:03:10.595612928,59.10833136129637
2025-08-27 09:03:38.505618176,84.03036508916705
2025-08-27 09:04:06.425612800,80.16203035126847
2025-08-27 09:04:34.335613952,77.90001519037763
2025-08-27 09:05:02.255634176,63.26700085742527
2025-08-27 09:05:46.375628032,54.77576654715739
2025-08-27 09:06:14.295639040,54.44572322017503
2025-08-27 09:06:42.205702144,48.26921069658495
2025-08-27 09:07:10.125623040,47.96629319277392
2025-08-27 09:07:38.045687808,62.86983489142819
2025-08-27 09:08:05.955629056,48.5429746115851
2025-08-27 09:08:33.875674112,43.49377116119139
2025-08-27 09:09:01.795645952,60.89749387037098
2025-08-27 09:09:29.715631104,56.84478793121217
2025-08-27 09:09:57.635627008,74.40790331069857
2025-08-27 09:10:36.005634048,56.48780298098358
