time,altitude
2025-09-03 13:16:32.140964864,107.02368227450307
2025-09-03 13:17:00.070961920,89.30082517637598
2025-09-03 13:17:28.010968832,100.96277051919867
2025-09-03 13:17:55.960954880,114.8943297251644
2025-09-03 13:18:23.910969856,122.32053522506727
2025-09-03 13:18:51.860958208,114.35807412410274
2025-09-03 13:19:19.810966016,116.961108624464
2025-09-03 13:19:47.750957056,114.50349151201532
2025-09-03 13:20:18.280946944,107.31981284129229
2025-09-03 13:20:46.220977152,109.23562828805417
2025-09-03 13:21:14.170980096,111.755316863077
2025-09-03 13:21:42.110948096,113.96249225894081
2025-09-03 13:22:10.050961920,110.55706301907368
2025-09-03 13:22:37.991003904,121.25042281257159
2025-09-03 13:23:05.930948096,107.86742570733001
2025-09-03 13:23:33.870955008,107.41447885418991
2025-09-03 13:24:01.810972928,99.36738946700984
2025-09-03 13:24:29.750947072,116.6444125597306
2025-09-03 13:24:57.690983936,112.33690743999951
2025-09-03 13:25:36.190972928,120.12563175671724
2025-09-03 13:26:04.130918912,123.27336598037913
2025-09-03 13:26:32.050960128,109.24484752484808
2025-09-03 13:26:59.970962944,98.83109359744851
2025-09-03 13:27:27.901004032,105.77146762502663
2025-09-03 13:27:55.850951936,108.63823990331696
2025-09-03 13:28:23.791030784,111.3255257161817
2025-09-03 13:28:51.730952960,119.19449707829666
2025-09-03 13:29:19.670958080,118.6350409031301
2025-09-03 13:29:47.610970112,116.07773239731138
2025-09-03 13:30:16.730988032,112.32203522511614
2025-09-03 13:30:44.681005056,112.73398479737686
2025-09-03 13:31:12.620945920,97.07487968961193
2025-09-03 13:31:40.560998912,108.49483474547537
2025-09-03 13:32:08.511041024,112.15784779186069
2025-09-03 13:32:36.450951168,106.39613402316337
2025-09-03 13:33:04.400995072,116.66738157068495
2025-09-03 13:33:32.340983040,118.62133172099941
2025-09-03 13:34:00.290974976,125.86614102068098
2025-09-03 13:34:28.231019008,109.03906787380247
2025-09-03 13:34:56.180978944,106.42512063514407
2025-09-03 13:35:31.200961024,102.28099207316421
2025-09-03 13:35:59.150970880,115.36690204428686
2025-09-03 13:36:27.090984960,109.92614987803526
2025-09-03 13:36:55.041012992,107.88708729962562
2025-09-03 13:37:22.980974848,106.23285315955108
2025-09-03 13:37:50.920972032,108.61734387618685
2025-09-03 13:38:18.870981888,111.11780436560632
2025-09-03 13:38:46.810964992,113.00919637933673
2025-09-03 13:39:14.750956032,110.30583220602188
2025-09-03 13:39:42.700994048,104.25646603244661
2025-09-03 13:40:12.670964992,95.64376952101867
2025-09-03 13:40:40.620954880,92.65835611288624
2025-09-03 13:41:08.560990208,102.8008300620336
2025-09-03 13:41:36.501041920,112.79936402859772
2025-09-03 13:42:04.450952960,96.8876138209849
2025-09-03 13:42:32.390988032,101.85784704466974
2025-09-03 13:43:00.330991872,103.78059181249633
2025-09-03 13:43:28.270957056,106.9535468776655
2025-09-03 13:43:56.220956928,103.8482839863987
2025-09-03 13:44:24.150971904,114.99749365951357
2025-09-03 13:44:52.090992896,99.27051122986379
2025-09-03 13:45:24.690983936,105.79392207701486
2025-09-03 13:45:52.620961024,123.64635187214535
2025-09-03 13:46:20.560987904,110.11728620916034
2025-09-03 13:46:48.491076864,110.94856134358717
2025-09-03 13:47:16.430973952,111.3235448098411
2025-09-03 13:47:44.360955904,107.96478146333735
2025-09-03 13:48:12.300976896,107.86235482063708
2025-09-03 13:48:40.230946048,106.26820647455959
2025-09-03 13:49:08.170952192,108.00129422893474
2025-09-03 13:49:36.100953088,109.52862239344276
2025-09-03 13:50:04.040955904,114.97685049679136
2025-09-03 13:50:48.210958848,116.98318186635026
2025-09-03 13:51:16.150968064,120.99059446317295
2025-09-03 13:51:44.090971904,114.64961901183469
2025-09-03 13:52:12.030944000,117.43441848955571
2025-09-03 13:52:39.960950016,119.23052495427417
2025-09-03 13:53:07.900984064,119.56252485106495
2025-09-03 13:53:35.840955904,114.32459897195417
2025-09-03 13:54:03.770957824,119.59646518219213
2025-09-03 13:54:31.710979840,106.71748038415019
2025-09-03 13:54:59.650948096,109.19924419899097
2025-09-03 13:55:38.101007104,96.44623735789413
2025-09-03 13:56:06.040966912,108.94706538986738
2025-09-03 13:56:33.970948096,103.17398326550911
2025-09-03 13:57:01.881069056,107.28310898001084
2025-09-03 13:57:29.810978048,121.70732462634011
2025-09-03 13:57:57.750953984,120.64121012574208
