#=1440
$FirstDateTime=27.08.2025 00:00:00
$JSDBaseDateTime=27.03.1995 00:00:00
$FirstJSD=959990400
$TimeLagSec=60
$DefaultValue=99999
$Names=DATE;TIME;PTB_LAT;PTB_LON;PTB_ALT;PTB_SMP;PTB_P
27.08.2025;01:57;;;;5.55;1009.46
27.08.2025;01:58;;;;5.55;1009.474
27.08.2025;01:59;;;;5.5667;1009.481
27.08.2025;02:00;;;;5.55;1009.478
27.08.2025;02:01;;;;5.55;1009.484
27.08.2025;02:02;;;;5.55;1009.487
27.08.2025;02:03;;;;5.55;1009.477
27.08.2025;02:04;;;;5.55;1009.473
27.08.2025;02:05;;;;5.55;1009.463
27.08.2025;02:06;;;;5.55;1009.453
27.08.2025;02:07;;;;5.5667;1009.431
27.08.2025;02:08;;;;5.55;1009.412
27.08.2025;02:09;;;;5.55;1009.395
27.08.2025;02:10;;;;5.55;1009.387
27.08.2025;02:11;;;;5.55;1009.383
27.08.2025;02:12;;;;5.55;1009.386
27.08.2025;02:13;;;;5.55;1009.396
27.08.2025;02:14;;;;5.5667;1009.401
27.08.2025;02:15;;;;5.55;1009.4
27.08.2025;02:16;;;;5.55;1009.389
27.08.2025;02:17;;;;5.55;1009.363
27.08.2025;02:18;;;;5.55;1009.347
27.08.2025;02:19;;;;5.55;1009.334
27.08.2025;02:20;;;;5.55;1009.322
27.08.2025;02:21;;;;5.55;1009.311
27.08.2025;02:22;;;;5.55;1009.301
27.08.2025;02:23;;;;5.5667;1009.287
27.08.2025;02:24;;;;5.55;1009.279
27.08.2025;02:25;;;;5.55;1009.268
27.08.2025;02:26;;;;5.55;1009.264
27.08.2025;02:27;;;;5.55;1009.253
27.08.2025;02:28;;;;5.55;1009.252
27.08.2025;02:29;;;;5.55;1009.247
27.08.2025;02:30;;;;5.55;1009.232
27.08.2025;02:31;;;;5.5667;1009.224
27.08.2025;02:32;;;;5.55;1009.223
27.08.2025;02:33;;;;5.55;1009.214
27.08.2025;02:34;;;;5.55;1009.209
27.08.2025;02:35;;;;5.55;1009.215
27.08.2025;02:36;;;;5.55;1009.218
27.08.2025;02:37;;;;5.55;1009.226
27.08.2025;02:38;;;;5.5667;1009.229
27.08.2025;02:39;;;;5.55;1009.234
27.08.2025;02:40;;;;5.55;1009.253
27.08.2025;02:41;;;;5.55;1009.27
27.08.2025;02:42;;;;5.55;1009.287
27.08.2025;02:43;;;;5.55;1009.312
27.08.2025;02:44;;;;5.55;1009.328
27.08.2025;02:45;;;;5.55;1009.326
27.08.2025;02:46;;;;5.55;1009.336
27.08.2025;02:47;;;;5.5667;1009.34
27.08.2025;02:48;;;;5.55;1009.336
27.08.2025;02:49;;;;5.55;1009.32
27.08.2025;02:50;;;;5.55;1009.307
27.08.2025;02:51;;;;5.55;1009.292
27.08.2025;02:52;;;;5.55;1009.286
27.08.2025;02:53;;;;5.5667;1009.276
27.08.2025;02:54;;;;5.55;1009.279
27.08.2025;02:55;;;;5.55;1009.276
27.08.2025;02:56;;;;5.55;1009.261
27.08.2025;02:57;;;;5.55;1009.231
27.08.2025;02:58;;;;5.55;1009.206
27.08.2025;02:59;;;;5.55;1009.177
27.08.2025;03:00;;;;5.55;1009.143
27.08.2025;03:01;;;;5.55;1009.113
27.08.2025;03:02;;;;5.55;1009.106
27.08.2025;03:03;;;;5.5667;1009.098
27.08.2025;03:04;;;;5.55;1009.083
27.08.2025;03:05;;;;5.55;1009.097
27.08.2025;03:06;;;;5.55;1009.092
27.08.2025;03:07;;;;5.55;1009.078
27.08.2025;03:08;;;;5.55;1009.071
27.08.2025;03:09;;;;5.55;1009.057
27.08.2025;03:10;;;;5.55;1009.041
27.08.2025;03:11;;;;5.55;1009.017
27.08.2025;03:12;;;;5.55;1009.005
27.08.2025;03:13;;;;5.5667;1008.993
27.08.2025;03:14;;;;5.55;1008.979
27.08.2025;03:15;;;;5.55;1008.979
27.08.2025;03:16;;;;5.55;1008.985
27.08.2025;03:17;;;;5.55;1008.984
27.08.2025;03:18;;;;5.55;1008.973
27.08.2025;03:19;;;;5.55;1008.977
27.08.2025;03:20;;;;5.5667;1008.965
27.08.2025;03:21;;;;5.55;1008.967
27.08.2025;03:22;;;;5.55;1008.957
27.08.2025;03:23;;;;5.55;1008.951
27.08.2025;03:24;;;;5.55;1008.949
27.08.2025;03:25;;;;5.55;1008.937
27.08.2025;03:26;;;;5.55;1008.929
27.08.2025;03:27;;;;5.55;1008.921
27.08.2025;03:28;;;;5.55;1008.922
27.08.2025;03:29;;;;5.55;1008.933
27.08.2025;03:30;;;;5.5667;1008.933
27.08.2025;03:31;;;;5.55;1008.922
27.08.2025;03:32;;;;5.55;1008.901
27.08.2025;03:33;;;;5.55;1008.877
27.08.2025;03:34;;;;5.5667;1008.862
27.08.2025;03:35;;;;5.55;1008.853
27.08.2025;03:36;;;;5.55;1008.826
27.08.2025;03:37;;;;5.55;1008.817
27.08.2025;03:38;;;;5.55;1008.796
27.08.2025;03:39;;;;5.55;1008.77
27.08.2025;03:40;;;;5.55;1008.735
27.08.2025;03:41;;;;5.55;1008.703
27.08.2025;03:42;;;;5.55;1008.68
27.08.2025;03:43;;;;5.55;1008.663
27.08.2025;03:44;;;;5.5667;1008.667
27.08.2025;03:45;;;;5.55;1008.659
27.08.2025;03:46;;;;5.55;1008.674
27.08.2025;03:47;;;;5.55;1008.683
27.08.2025;03:48;;;;5.55;1008.684
27.08.2025;03:49;;;;5.55;1008.696
27.08.2025;03:50;;;;5.5667;1008.704
27.08.2025;03:51;;;;5.55;1008.695
27.08.2025;03:52;;;;5.55;1008.7
27.08.2025;03:53;;;;5.55;1008.697
27.08.2025;03:54;;;;5.55;1008.682
27.08.2025;03:55;;;;5.55;1008.671
27.08.2025;03:56;;;;5.5667;1008.647
27.08.2025;03:57;;;;5.55;1008.616
27.08.2025;03:58;;;;5.55;1008.597
27.08.2025;03:59;;;;5.55;1008.565
27.08.2025;04:00;;;;5.55;1008.553
27.08.2025;04:01;;;;5.55;1008.547
27.08.2025;04:02;;;;5.55;1008.549
27.08.2025;04:03;;;;5.55;1008.556
27.08.2025;04:04;;;;5.55;1008.576
27.08.2025;04:05;;;;5.5667;1008.582
27.08.2025;04:06;;;;5.55;1008.588
27.08.2025;04:07;;;;5.55;1008.589
27.08.2025;04:08;;;;5.55;1008.592
27.08.2025;04:09;;;;5.55;1008.599
27.08.2025;04:10;;;;5.55;1008.595
27.08.2025;04:11;;;;5.55;1008.609
27.08.2025;04:12;;;;5.5667;1008.599
27.08.2025;04:13;;;;5.55;1008.574
27.08.2025;04:14;;;;5.55;1008.561
27.08.2025;04:15;;;;5.55;1008.544
27.08.2025;04:16;;;;5.55;1008.5
27.08.2025;04:17;;;;5.55;1008.489
27.08.2025;04:18;;;;5.55;1008.476
27.08.2025;04:19;;;;5.55;1008.448
27.08.2025;04:20;;;;5.55;1008.435
27.08.2025;04:21;;;;5.55;1008.404
27.08.2025;04:22;;;;5.5667;1008.39
27.08.2025;04:23;;;;5.55;1008.365
27.08.2025;04:24;;;;5.55;1008.369
27.08.2025;04:25;;;;5.55;1008.372
27.08.2025;04:26;;;;5.55;1008.382
27.08.2025;04:27;;;;5.55;1008.389
27.08.2025;04:28;;;;5.55;1008.384
27.08.2025;04:29;;;;5.5667;1008.392
27.08.2025;04:30;;;;5.55;1008.394
27.08.2025;04:31;;;;5.55;1008.4
27.08.2025;04:32;;;;5.55;1008.406
27.08.2025;04:33;;;;5.55;1008.405
27.08.2025;04:34;;;;5.55;1008.41
27.08.2025;04:35;;;;5.55;1008.411
27.08.2025;04:36;;;;5.55;1008.399
27.08.2025;04:37;;;;5.5667;1008.381
27.08.2025;04:38;;;;5.55;1008.377
27.08.2025;04:39;;;;5.55;1008.357
27.08.2025;04:40;;;;5.55;1008.337
27.08.2025;04:41;;;;5.55;1008.323
27.08.2025;04:42;;;;5.55;1008.314
27.08.2025;04:43;;;;5.5667;1008.31
27.08.2025;04:44;;;;5.55;1008.31
27.08.2025;04:45;;;;5.55;1008.299
27.08.2025;04:46;;;;5.55;1008.298
27.08.2025;04:47;;;;5.55;1008.298
27.08.2025;04:48;;;;5.55;1008.291
27.08.2025;04:49;;;;5.55;1008.282
27.08.2025;04:50;;;;5.55;1008.278
27.08.2025;04:51;;;;5.55;1008.264
27.08.2025;04:52;;;;5.5667;1008.261
27.08.2025;04:53;;;;5.55;1008.25
27.08.2025;04:54;;;;5.55;1008.239
27.08.2025;04:55;;;;5.55;1008.221
27.08.2025;04:56;;;;5.55;1008.202
27.08.2025;04:57;;;;5.55;1008.194
27.08.2025;04:58;;;;5.55;1008.195
27.08.2025;04:59;;;;5.55;1008.196
27.08.2025;05:00;;;;5.55;1008.194
27.08.2025;05:01;;;;5.5667;1008.206
27.08.2025;05:02;;;;5.55;1008.211
27.08.2025;05:03;;;;5.55;1008.21
27.08.2025;05:04;;;;5.55;1008.216
27.08.2025;05:05;;;;5.55;1008.219
27.08.2025;05:06;;;;5.55;1008.22
27.08.2025;05:07;;;;5.55;1008.23
27.08.2025;05:08;;;;5.55;1008.234
27.08.2025;05:09;;;;5.55;1008.234
27.08.2025;05:10;;;;5.5667;1008.224
27.08.2025;05:11;;;;5.55;1008.217
27.08.2025;05:12;;;;5.55;1008.209
27.08.2025;05:13;;;;5.55;1008.197
27.08.2025;05:14;;;;5.55;1008.188
27.08.2025;05:15;;;;5.55;1008.163
27.08.2025;05:16;;;;5.55;1008.156
27.08.2025;05:17;;;;5.55;1008.163
27.08.2025;05:18;;;;5.55;1008.171
27.08.2025;05:19;;;;5.55;1008.184
27.08.2025;05:20;;;;5.5667;1008.179
27.08.2025;05:21;;;;5.55;1008.194
27.08.2025;05:22;;;;5.55;1008.201
27.08.2025;05:23;;;;5.55;1008.195
27.08.2025;05:24;;;;5.55;1008.187
27.08.2025;05:25;;;;5.55;1008.171
27.08.2025;05:26;;;;5.55;1008.148
27.08.2025;05:27;;;;5.55;1008.134
27.08.2025;05:28;;;;5.55;1008.116
27.08.2025;05:29;;;;5.5667;1008.11
27.08.2025;05:30;;;;5.55;1008.101
27.08.2025;05:31;;;;5.55;1008.094
27.08.2025;05:32;;;;5.55;1008.091
27.08.2025;05:33;;;;5.55;1008.104
27.08.2025;05:34;;;;5.55;1008.113
27.08.2025;05:35;;;;5.55;1008.127
27.08.2025;05:36;;;;5.55;1008.136
27.08.2025;05:37;;;;5.55;1008.138
27.08.2025;05:38;;;;5.5667;1008.143
27.08.2025;05:39;;;;5.55;1008.137
27.08.2025;05:40;;;;5.55;1008.132
27.08.2025;05:41;;;;5.55;1008.128
27.08.2025;05:42;;;;5.55;1008.125
27.08.2025;05:43;;;;5.55;1008.123
27.08.2025;05:44;;;;5.55;1008.128
27.08.2025;05:45;;;;5.5667;1008.124
27.08.2025;05:46;;;;5.55;1008.106
27.08.2025;05:47;;;;5.55;1008.082
27.08.2025;05:48;;;;5.55;1008.064
27.08.2025;05:49;;;;5.55;1008.058
27.08.2025;05:50;;;;5.55;1008.053
27.08.2025;05:51;;;;5.55;1008.055
27.08.2025;05:52;;;;5.55;1008.062
27.08.2025;05:53;;;;5.55;1008.064
27.08.2025;05:54;;;;5.5667;1008.074
27.08.2025;05:55;;;;5.55;1008.082
27.08.2025;05:56;;;;5.55;1008.082
27.08.2025;05:57;;;;5.55;1008.081
27.08.2025;05:58;;;;5.55;1008.07
27.08.2025;05:59;;;;5.55;1008.066
27.08.2025;06:00;;;;5.55;1008.063
27.08.2025;06:01;;;;5.5667;1008.067
27.08.2025;06:02;;;;5.55;1008.057
27.08.2025;06:03;;;;5.55;1008.055
27.08.2025;06:04;;;;5.55;1008.05
27.08.2025;06:05;;;;5.55;1008.057
27.08.2025;06:06;;;;5.55;1008.054
27.08.2025;06:07;;;;5.55;1008.055
27.08.2025;06:08;;;;5.55;1008.04
27.08.2025;06:09;;;;5.5667;1008.01
27.08.2025;06:10;;;;5.55;1007.989
27.08.2025;06:11;;;;5.55;1007.963
27.08.2025;06:12;;;;5.55;1007.945
27.08.2025;06:13;;;;5.55;1007.944
27.08.2025;06:14;;;;5.55;1007.937
27.08.2025;06:15;;;;5.55;1007.932
27.08.2025;06:16;;;;5.5667;1007.921
27.08.2025;06:17;;;;5.55;1007.928
27.08.2025;06:18;;;;5.55;1007.934
27.08.2025;06:19;;;;5.55;1007.932
27.08.2025;06:20;;;;5.55;1007.938
27.08.2025;06:21;;;;5.55;1007.936
27.08.2025;06:22;;;;5.55;1007.943
27.08.2025;06:23;;;;5.55;1007.942
27.08.2025;06:24;;;;5.5667;1007.931
27.08.2025;06:25;;;;5.55;1007.925
27.08.2025;06:26;;;;5.55;1007.918
27.08.2025;06:27;;;;5.55;1007.923
27.08.2025;06:28;;;;5.55;1007.931
27.08.2025;06:29;;;;5.55;1007.943
27.08.2025;06:30;;;;5.55;1007.955
27.08.2025;06:31;;;;5.5667;1007.949
27.08.2025;06:32;;;;5.55;1007.948
27.08.2025;06:33;;;;5.55;1007.958
27.08.2025;06:34;;;;5.55;1007.98
27.08.2025;06:35;;;;5.55;1007.989
27.08.2025;06:36;;;;5.55;1008.004
27.08.2025;06:37;;;;5.55;1008.001
27.08.2025;06:38;;;;5.55;1008.011
27.08.2025;06:39;;;;5.55;1007.997
27.08.2025;06:40;;;;5.5667;1007.987
27.08.2025;06:41;;;;5.55;1007.975
27.08.2025;06:42;;;;5.55;1007.968
27.08.2025;06:43;;;;5.55;1007.974
27.08.2025;06:44;;;;5.55;1007.987
27.08.2025;06:45;;;;5.55;1007.989
27.08.2025;06:46;;;;5.55;1008.007
27.08.2025;06:47;;;;5.55;1008.009
27.08.2025;06:48;;;;5.5667;1008.019
27.08.2025;06:49;;;;5.55;1008.021
27.08.2025;06:50;;;;5.55;1008.004
27.08.2025;06:51;;;;5.55;1007.992
27.08.2025;06:52;;;;5.55;1007.961
27.08.2025;06:53;;;;5.55;1007.929
27.08.2025;06:54;;;;5.55;1007.924
27.08.2025;06:55;;;;5.55;1007.918
27.08.2025;06:56;;;;5.55;1007.913
27.08.2025;06:57;;;;5.5667;1007.904
27.08.2025;06:58;;;;5.55;1007.899
27.08.2025;06:59;;;;5.55;1007.893
27.08.2025;07:00;;;;5.55;1007.901
27.08.2025;07:01;;;;5.55;1007.896
27.08.2025;07:02;;;;5.55;1007.896
27.08.2025;07:03;;;;5.55;1007.901
27.08.2025;07:04;;;;5.55;1007.917
27.08.2025;07:05;;;;5.55;1007.921
27.08.2025;07:06;;;;5.5667;1007.932
27.08.2025;07:07;;;;5.55;1007.929
27.08.2025;07:08;;;;5.55;1007.915
27.08.2025;07:09;;;;5.55;1007.887
27.08.2025;07:10;;;;5.55;1007.864
27.08.2025;07:11;;;;5.55;1007.845
27.08.2025;07:12;;;;5.55;1007.854
27.08.2025;07:13;;;;5.55;1007.858
27.08.2025;07:14;;;;5.5667;1007.854
27.08.2025;07:15;;;;5.55;1007.865
27.08.2025;07:16;;;;5.55;1007.879
27.08.2025;07:17;;;;5.55;1007.879
27.08.2025;07:18;;;;5.55;1007.889
27.08.2025;07:19;;;;5.55;1007.886
27.08.2025;07:20;;;;5.55;1007.878
27.08.2025;07:21;;;;5.55;1007.869
27.08.2025;07:22;;;;5.5667;1007.873
27.08.2025;07:23;;;;5.55;1007.875
27.08.2025;07:24;;;;5.55;1007.89
27.08.2025;07:25;;;;5.55;1007.908
27.08.2025;07:26;;;;5.55;1007.889
27.08.2025;07:27;;;;5.55;1007.89
27.08.2025;07:28;;;;5.55;1007.878
27.08.2025;07:29;;;;5.55;1007.831
27.08.2025;07:30;;;;5.55;1007.817
27.08.2025;07:31;;;;5.5667;1007.795
27.08.2025;07:32;;;;5.55;1007.778
27.08.2025;07:33;;;;5.55;1007.782
27.08.2025;07:34;;;;5.55;1007.792
27.08.2025;07:35;;;;5.55;1007.785
27.08.2025;07:36;;;;5.55;1007.757
27.08.2025;07:37;;;;5.55;1007.749
27.08.2025;07:38;;;;5.5667;1007.731
27.08.2025;07:39;;;;5.55;1007.715
27.08.2025;07:40;;;;5.55;1007.705
27.08.2025;07:41;;;;5.55;1007.704
27.08.2025;07:42;;;;5.55;1007.724
27.08.2025;07:43;;;;5.55;1007.75
27.08.2025;07:44;;;;5.55;1007.777
27.08.2025;07:45;;;;5.55;1007.779
27.08.2025;07:46;;;;5.5667;1007.79
27.08.2025;07:47;;;;5.55;1007.773
27.08.2025;07:48;;;;5.55;1007.787
27.08.2025;07:49;;;;5.55;1007.755
27.08.2025;07:50;;;;5.55;1007.726
27.08.2025;07:51;;;;5.5667;1007.717
27.08.2025;07:52;;;;5.55;1007.705
27.08.2025;07:53;;;;5.55;1007.725
27.08.2025;07:54;;;;5.55;1007.672
27.08.2025;07:55;;;;5.55;1007.624
27.08.2025;07:56;;;;5.5667;1007.589
27.08.2025;07:57;;;;5.55;1007.566
27.08.2025;07:58;;;;5.55;1007.549
27.08.2025;07:59;;;;5.55;1007.536
27.08.2025;08:00;;;;5.55;1007.52
27.08.2025;08:01;;;;5.5667;1007.515
27.08.2025;08:02;;;;5.55;1007.521
27.08.2025;08:03;;;;5.55;1007.522
27.08.2025;08:04;;;;5.55;1007.545
27.08.2025;08:05;;;;5.55;1007.564
27.08.2025;08:06;;;;5.5667;1007.579
27.08.2025;08:07;;;;5.55;1007.607
27.08.2025;08:08;;;;5.55;1007.622
27.08.2025;08:09;;;;5.55;1007.661
27.08.2025;08:10;;;;5.55;1007.669
27.08.2025;08:11;;;;5.55;1007.671
27.08.2025;08:12;;;;5.55;1007.683
27.08.2025;08:13;;;;5.55;1007.683
27.08.2025;08:14;;;;5.5667;1007.686
27.08.2025;08:15;;;;5.5333;1007.688
27.08.2025;08:16;;;;5.55;1007.676
27.08.2025;08:17;;;;5.5667;1007.683
27.08.2025;08:18;;;;5.55;1007.676
27.08.2025;08:19;;;;5.55;1007.675
27.08.2025;08:20;;;;5.55;1007.689
27.08.2025;08:21;;;;5.5667;1007.721
27.08.2025;08:22;;;;5.55;1007.725
27.08.2025;08:23;;;;5.55;1007.73
27.08.2025;08:24;;;;5.55;1007.717
27.08.2025;08:25;;;;5.55;1007.729
27.08.2025;08:26;;;;5.55;1007.716
27.08.2025;08:27;;;;5.55;1007.704
27.08.2025;08:28;;;;5.55;1007.685
27.08.2025;08:29;;;;5.55;1007.659
27.08.2025;08:30;;;;5.5667;1007.623
27.08.2025;08:31;;;;5.55;1007.615
27.08.2025;08:32;;;;5.55;1007.625
27.08.2025;08:33;;;;5.55;1007.621
27.08.2025;08:34;;;;5.55;1007.625
27.08.2025;08:35;;;;5.55;1007.63
27.08.2025;08:36;;;;5.5667;1007.656
27.08.2025;08:37;;;;5.55;1007.67
27.08.2025;08:38;;;;5.55;1007.65
27.08.2025;08:39;;;;5.55;1007.657
27.08.2025;08:40;;;;5.55;1007.643
27.08.2025;08:41;;;;5.55;1007.636
27.08.2025;08:42;;;;5.5667;1007.614
27.08.2025;08:43;;;;5.55;1007.625
27.08.2025;08:44;;;;5.55;1007.62
27.08.2025;08:45;;;;5.55;1007.617
27.08.2025;08:46;;;;5.55;1007.622
27.08.2025;08:47;;;;5.55;1007.617
27.08.2025;08:48;;;;5.55;1007.633
27.08.2025;08:49;;;;5.55;1007.605
27.08.2025;08:50;;;;5.5667;1007.595
27.08.2025;08:51;;;;5.55;1007.615
27.08.2025;08:52;;;;5.55;1007.664
27.08.2025;08:53;;;;5.55;1007.74
27.08.2025;08:54;;;;5.55;1007.794
27.08.2025;08:55;;;;5.55;1007.8
27.08.2025;08:56;;;;5.5667;1007.802
27.08.2025;08:57;;;;5.55;1007.825
27.08.2025;08:58;;;;5.55;1007.852
27.08.2025;08:59;;;;5.55;1007.844
27.08.2025;09:00;;;;5.55;1007.864
27.08.2025;09:01;;;;5.55;1007.906
27.08.2025;09:02;;;;5.55;1007.917
27.08.2025;09:03;;;;5.5667;1007.923
27.08.2025;09:04;;;;5.55;1007.879
27.08.2025;09:05;;;;5.55;1007.824
27.08.2025;09:06;;;;5.55;1007.806
27.08.2025;09:07;;;;5.55;1007.794
27.08.2025;09:08;;;;5.55;1007.763
27.08.2025;09:09;;;;5.5667;1007.739
27.08.2025;09:10;;;;5.55;1007.715
27.08.2025;09:11;;;;5.55;1007.711
27.08.2025;09:12;;;;5.55;1007.716
27.08.2025;09:13;;;;5.55;1007.707
27.08.2025;09:14;;;;5.5667;1007.712
27.08.2025;09:15;;;;5.55;1007.714
27.08.2025;09:16;;;;5.55;1007.725
27.08.2025;09:17;;;;5.55;1007.705
27.08.2025;09:18;;;;5.55;1007.701
27.08.2025;09:19;;;;5.55;1007.682
27.08.2025;09:20;;;;5.5667;1007.694
27.08.2025;09:21;;;;5.55;1007.711
27.08.2025;09:22;;;;5.55;1007.709
27.08.2025;09:23;;;;5.55;1007.736
27.08.2025;09:24;;;;5.55;1007.789
27.08.2025;09:25;;;;5.55;1007.823
27.08.2025;09:26;;;;5.55;1007.844
27.08.2025;09:27;;;;5.5667;1007.822
27.08.2025;09:28;;;;5.55;1007.791
27.08.2025;09:29;;;;5.55;1007.769
27.08.2025;09:30;;;;5.55;1007.752
27.08.2025;09:31;;;;5.55;1007.713
27.08.2025;09:32;;;;5.55;1007.68
27.08.2025;09:33;;;;5.55;1007.695
27.08.2025;09:34;;;;5.5667;1007.725
27.08.2025;09:35;;;;5.55;1007.751
27.08.2025;09:36;;;;5.55;1007.754
27.08.2025;09:37;;;;5.55;1007.742
27.08.2025;09:38;;;;5.55;1007.747
27.08.2025;09:39;;;;5.55;1007.752
27.08.2025;09:40;;;;5.55;1007.77
27.08.2025;09:41;;;;5.5667;1007.758
27.08.2025;09:42;;;;5.55;1007.718
27.08.2025;09:43;;;;5.55;1007.691
27.08.2025;09:44;;;;5.55;1007.692
27.08.2025;09:45;;;;5.55;1007.686
27.08.2025;09:46;;;;5.55;1007.681
27.08.2025;09:47;;;;5.5667;1007.664
27.08.2025;09:48;;;;5.55;1007.64
27.08.2025;09:49;;;;5.55;1007.61
27.08.2025;09:50;;;;5.55;1007.619
27.08.2025;09:51;;;;5.55;1007.626
27.08.2025;09:52;;;;5.55;1007.625
