,time_sec,azimuth,elevation
645,2025-09-03 15:37:02,60.31,47.26
646,2025-09-03 15:37:07,56.22,46.48
647,2025-09-03 15:37:12,50.78,45.27
648,2025-09-03 15:37:17,47.85,45.0
649,2025-09-03 15:37:22,50.89,42.24
650,2025-09-03 15:37:27,51.86,41.37
651,2025-09-03 15:37:32,51.71,40.55
652,2025-09-03 15:37:37,51.13,38.96
653,2025-09-03 15:37:42,51.24,39.02
654,2025-09-03 15:37:47,51.44,37.73
655,2025-09-03 15:37:52,55.29,37.81
656,2025-09-03 15:37:57,47.65,35.85
657,2025-09-03 15:38:02,52.04,35.81
658,2025-09-03 15:38:07,52.15,41.19
659,2025-09-03 15:38:12,49.05,44.18
660,2025-09-03 15:38:17,54.91,45.19
661,2025-09-03 15:38:22,57.78,45.85
662,2025-09-03 15:38:27,58.3,44.86
663,2025-09-03 15:38:32,58.76,42.25
664,2025-09-03 15:38:37,56.92,41.05
665,2025-09-03 15:38:42,59.25,41.53
666,2025-09-03 15:38:47,59.25,41.83
667,2025-09-03 15:38:52,58.76,40.96
668,2025-09-03 15:38:57,59.66,38.5
669,2025-09-03 15:39:02,62.23,38.44
670,2025-09-03 15:39:07,62.83,36.91
671,2025-09-03 15:39:12,61.65,37.64
672,2025-09-03 15:39:17,55.05,41.86
673,2025-09-03 15:39:22,51.44,48.09
674,2025-09-03 15:39:27,50.46,48.68
675,2025-09-03 15:39:32,54.7,47.75
676,2025-09-03 15:39:37,54.91,44.2
677,2025-09-03 15:39:42,52.74,42.8
678,2025-09-03 15:39:47,49.92,41.89
679,2025-09-03 15:39:52,47.96,41.07
680,2025-09-03 15:39:57,49.81,38.99
681,2025-09-03 15:40:02,52.2,35.82
682,2025-09-03 15:40:07,52.91,36.58
683,2025-09-03 15:40:12,55.99,37.66
684,2025-09-03 15:40:17,54.75,38.05
685,2025-09-03 15:40:22,55.72,40.81
686,2025-09-03 15:40:27,53.58,41.45
687,2025-09-03 15:40:32,58.18,41.89
688,2025-09-03 15:40:37,58.2,40.96
689,2025-09-03 15:40:42,54.18,41.62
690,2025-09-03 15:40:47,49.18,43.45
691,2025-09-03 15:40:52,48.37,43.09
692,2025-09-03 15:40:57,50.49,41.86
693,2025-09-03 15:41:02,51.59,40.83
694,2025-09-03 15:41:07,49.84,40.37
695,2025-09-03 15:41:12,49.18,40.46
696,2025-09-03 15:41:17,43.51,41.94
697,2025-09-03 15:41:22,41.58,43.21
698,2025-09-03 15:41:27,47.07,43.73
699,2025-09-03 15:41:32,56.68,48.24
700,2025-09-03 15:41:37,53.98,50.76
701,2025-09-03 15:41:42,59.28,48.32
702,2025-09-03 15:41:47,59.48,43.25
703,2025-09-03 15:41:52,59.65,42.06
704,2025-09-03 15:41:57,59.47,43.97
705,2025-09-03 15:42:02,56.69,46.91
706,2025-09-03 15:42:07,57.6,46.56
707,2025-09-03 15:42:12,54.82,48.08
708,2025-09-03 15:42:17,47.83,48.13
709,2025-09-03 15:42:22,44.81,48.6
710,2025-09-03 15:42:27,44.79,50.39
711,2025-09-03 15:42:32,60.75,47.97
712,2025-09-03 15:42:37,61.39,43.55
713,2025-09-03 15:42:42,59.28,41.54
714,2025-09-03 15:42:47,55.78,41.03
715,2025-09-03 15:42:52,53.23,41.49
716,2025-09-03 15:42:57,56.7,38.72
717,2025-09-03 15:43:02,58.94,35.87
718,2025-09-03 15:43:07,56.67,36.22
719,2025-09-03 15:43:12,58.26,38.98
720,2025-09-03 15:43:17,61.41,41.13
721,2025-09-03 15:43:22,57.32,43.59
722,2025-09-03 15:43:27,52.06,47.22
723,2025-09-03 15:43:32,46.4,47.84
724,2025-09-03 15:43:37,54.82,49.31
725,2025-09-03 15:43:42,51.35,51.13
726,2025-09-03 15:43:47,58.02,52.31
727,2025-09-03 15:43:52,56.04,54.3
728,2025-09-03 15:43:57,57.66,54.85
729,2025-09-03 15:44:02,45.45,53.76
730,2025-09-03 15:44:07,45.57,51.97
731,2025-09-03 15:44:12,58.41,50.58
732,2025-09-03 15:44:17,70.56,47.32
733,2025-09-03 15:44:22,59.64,44.48
734,2025-09-03 15:44:27,52.12,48.55
735,2025-09-03 15:44:32,48.21,47.8
736,2025-09-03 15:44:37,49.09,50.68
737,2025-09-03 15:44:42,53.76,49.41
738,2025-09-03 15:44:47,50.4,47.01
739,2025-09-03 15:44:52,49.86,44.02
740,2025-09-03 15:44:57,45.14,42.94
741,2025-09-03 15:45:02,41.79,42.08
742,2025-09-03 15:45:07,46.61,45.51
743,2025-09-03 15:45:12,48.1,45.65
744,2025-09-03 15:45:17,45.71,47.31
745,2025-09-03 15:45:22,42.86,45.76
746,2025-09-03 15:45:27,39.09,43.47
747,2025-09-03 15:45:32,35.27,40.73
748,2025-09-03 15:45:37,40.43,43.58
749,2025-09-03 15:45:42,43.05,44.01
750,2025-09-03 15:45:47,39.3,44.3
751,2025-09-03 15:45:52,35.22,41.03
752,2025-09-03 15:45:57,36.4,40.34
753,2025-09-03 15:46:02,45.07,43.52
754,2025-09-03 15:46:07,49.7,44.97
755,2025-09-03 15:46:12,45.88,43.58
756,2025-09-03 15:46:17,39.61,43.42
757,2025-09-03 15:46:22,36.03,40.95
758,2025-09-03 15:46:27,33.71,41.6
759,2025-09-03 15:46:32,35.98,41.9
760,2025-09-03 15:46:37,41.83,43.79
761,2025-09-03 15:46:42,43.7,43.89
762,2025-09-03 15:46:47,46.68,42.68
763,2025-09-03 15:46:52,48.21,43.48
764,2025-09-03 15:46:57,50.25,46.71
765,2025-09-03 15:47:02,53.68,46.88
766,2025-09-03 15:47:07,55.38,47.1
767,2025-09-03 15:47:12,54.19,45.59
768,2025-09-03 15:47:17,47.49,44.04
769,2025-09-03 15:47:22,45.36,42.13
770,2025-09-03 15:47:27,45.37,46.55
771,2025-09-03 15:47:32,47.55,45.38
772,2025-09-03 15:47:37,48.01,45.11
773,2025-09-03 15:47:42,45.16,42.17
774,2025-09-03 15:47:47,47.9,43.67
775,2025-09-03 15:47:52,46.87,42.16
776,2025-09-03 15:47:57,47.19,42.66
777,2025-09-03 15:48:02,49.12,46.36
778,2025-09-03 15:48:07,47.07,48.92
779,2025-09-03 15:48:12,50.94,51.49
780,2025-09-03 15:48:17,59.32,51.84
781,2025-09-03 15:48:22,63.7,53.73
782,2025-09-03 15:48:27,57.29,56.28
783,2025-09-03 15:48:32,54.22,54.27
784,2025-09-03 15:48:37,50.42,54.66
785,2025-09-03 15:48:42,58.08,48.04
786,2025-09-03 15:48:47,59.39,47.86
787,2025-09-03 15:48:52,54.92,51.06
788,2025-09-03 15:48:57,57.56,53.49
789,2025-09-03 15:49:02,57.35,54.75
790,2025-09-03 15:49:07,62.66,52.98
791,2025-09-03 15:49:12,62.01,53.04
792,2025-09-03 15:49:17,60.52,52.25
793,2025-09-03 15:49:22,62.09,52.2
794,2025-09-03 15:49:27,66.79,52.15
795,2025-09-03 15:49:32,62.21,50.31
796,2025-09-03 15:49:37,61.87,48.76
797,2025-09-03 15:49:42,62.49,48.28
798,2025-09-03 15:49:47,62.19,49.78
799,2025-09-03 15:49:52,62.6,47.72
800,2025-09-03 15:49:57,64.27,48.36
801,2025-09-03 15:50:02,63.06,48.09
802,2025-09-03 15:50:07,69.43,50.79
803,2025-09-03 15:50:12,67.33,50.1
804,2025-09-03 15:50:17,63.48,50.58
805,2025-09-03 15:50:22,63.88,51.24
806,2025-09-03 15:50:27,65.75,53.22
807,2025-09-03 15:50:32,65.7,53.5
808,2025-09-03 15:50:37,63.05,51.61
809,2025-09-03 15:50:42,61.45,52.18
810,2025-09-03 15:50:47,63.07,51.94
811,2025-09-03 15:50:52,61.28,52.69
812,2025-09-03 15:50:57,62.33,52.17
813,2025-09-03 15:51:02,64.25,51.88
814,2025-09-03 15:51:07,61.57,52.6
815,2025-09-03 15:51:12,65.86,51.04
816,2025-09-03 15:51:17,69.96,51.76
817,2025-09-03 15:51:22,66.92,47.98
818,2025-09-03 15:51:27,64.91,46.93
819,2025-09-03 15:51:32,63.74,46.96
820,2025-09-03 15:51:37,56.94,48.88
821,2025-09-03 15:51:42,59.66,51.3
822,2025-09-03 15:51:47,58.9,52.02
823,2025-09-03 15:51:52,52.42,50.99
824,2025-09-03 15:51:57,50.14,53.25
825,2025-09-03 15:52:02,46.64,51.17
826,2025-09-03 15:52:07,42.23,49.79
827,2025-09-03 15:52:12,38.06,51.01
828,2025-09-03 15:52:17,44.01,46.41
829,2025-09-03 15:52:22,42.4,47.27
830,2025-09-03 15:52:27,39.01,44.06
831,2025-09-03 15:52:32,35.37,42.77
832,2025-09-03 15:52:37,35.6,40.8
833,2025-09-03 15:52:42,41.66,41.77
834,2025-09-03 15:52:47,52.05,42.27
835,2025-09-03 15:52:52,57.94,43.98
836,2025-09-03 15:52:57,58.76,45.13
837,2025-09-03 15:53:02,54.09,45.49
838,2025-09-03 15:53:07,46.68,44.5
839,2025-09-03 15:53:12,36.66,39.24
840,2025-09-03 15:53:17,30.84,37.73
841,2025-09-03 15:53:22,26.76,36.6
842,2025-09-03 15:53:27,26.03,37.81
843,2025-09-03 15:53:32,31.03,39.14
844,2025-09-03 15:53:37,34.35,39.13
845,2025-09-03 15:53:42,41.11,40.92
846,2025-09-03 15:53:47,45.89,42.76
847,2025-09-03 15:53:52,49.88,41.78
848,2025-09-03 15:53:57,53.46,42.34
849,2025-09-03 15:54:02,57.54,44.1
850,2025-09-03 15:54:07,51.96,45.23
851,2025-09-03 15:54:12,44.74,44.33
852,2025-09-03 15:54:17,36.21,40.79
853,2025-09-03 15:54:22,34.14,42.43
854,2025-09-03 15:54:27,35.76,42.42
855,2025-09-03 15:54:32,38.2,42.14
856,2025-09-03 15:54:37,37.49,41.91
857,2025-09-03 15:54:42,34.88,41.61
858,2025-09-03 15:54:47,35.27,39.38
859,2025-09-03 15:54:52,46.71,41.46
860,2025-09-03 15:54:57,58.65,42.22
861,2025-09-03 15:55:02,55.65,44.49
862,2025-09-03 15:55:07,56.28,44.57
863,2025-09-03 15:55:12,55.2,44.58
864,2025-09-03 15:55:17,60.64,47.55
865,2025-09-03 15:55:22,64.1,50.46
866,2025-09-03 15:55:27,56.95,52.48
867,2025-09-03 15:55:32,67.91,53.3
868,2025-09-03 15:55:37,60.37,54.0
869,2025-09-03 15:55:42,53.18,52.34
870,2025-09-03 15:55:47,57.46,51.52
871,2025-09-03 15:55:52,63.83,50.84
872,2025-09-03 15:55:57,58.87,52.8
873,2025-09-03 15:56:02,51.05,51.83
874,2025-09-03 15:56:07,43.57,51.62
875,2025-09-03 15:56:12,36.47,50.16
876,2025-09-03 15:56:17,32.61,50.2
877,2025-09-03 15:56:22,33.59,51.16
878,2025-09-03 15:56:27,36.28,53.06
879,2025-09-03 15:56:32,41.66,53.41
880,2025-09-03 15:56:37,47.74,52.52
881,2025-09-03 15:56:42,45.16,53.89
882,2025-09-03 15:56:47,39.19,53.36
883,2025-09-03 15:56:52,41.13,53.84
884,2025-09-03 15:56:57,44.56,53.13
885,2025-09-03 15:57:02,43.46,53.92
886,2025-09-03 15:57:07,42.34,51.25
887,2025-09-03 15:57:12,51.47,51.08
888,2025-09-03 15:57:17,54.26,51.02
889,2025-09-03 15:57:22,46.05,53.09
890,2025-09-03 15:57:27,39.64,53.13
891,2025-09-03 15:57:32,45.51,55.31
892,2025-09-03 15:57:37,42.3,54.68
893,2025-09-03 15:57:42,41.69,52.08
894,2025-09-03 15:57:47,41.06,49.37
895,2025-09-03 15:57:52,39.45,50.66
896,2025-09-03 15:57:57,42.94,48.33
897,2025-09-03 15:58:02,45.07,46.65
898,2025-09-03 15:58:07,51.89,48.5
899,2025-09-03 15:58:12,46.27,49.46
900,2025-09-03 15:58:17,43.99,45.44
901,2025-09-03 15:58:22,47.72,46.9
902,2025-09-03 15:58:27,48.76,40.51
903,2025-09-03 15:58:32,49.15,43.38
904,2025-09-03 15:58:37,37.97,47.41
905,2025-09-03 15:58:42,38.45,47.09
906,2025-09-03 15:58:47,36.97,47.67
907,2025-09-03 15:58:52,40.41,47.66
908,2025-09-03 15:58:57,39.6,45.03
909,2025-09-03 15:59:02,46.95,47.04
910,2025-09-03 15:59:07,48.7,48.27
911,2025-09-03 15:59:12,44.63,48.86
912,2025-09-03 15:59:17,41.47,48.84
913,2025-09-03 15:59:22,40.58,48.98
914,2025-09-03 15:59:27,39.35,48.76
915,2025-09-03 15:59:32,44.96,48.87
916,2025-09-03 15:59:37,49.05,47.14
917,2025-09-03 15:59:42,47.62,46.08
918,2025-09-03 15:59:47,40.04,45.13
919,2025-09-03 15:59:52,32.26,42.91
920,2025-09-03 15:59:57,26.45,41.01
921,2025-09-03 16:00:02,26.98,41.73
922,2025-09-03 16:00:07,30.82,44.87
923,2025-09-03 16:00:12,37.72,45.35
924,2025-09-03 16:00:17,41.06,45.02
925,2025-09-03 16:00:22,42.84,47.31
926,2025-09-03 16:00:27,47.16,47.55
927,2025-09-03 16:00:32,46.31,49.28
928,2025-09-03 16:00:37,47.98,51.84
929,2025-09-03 16:00:42,47.81,52.15
930,2025-09-03 16:00:47,44.24,52.63
931,2025-09-03 16:00:52,36.63,50.83
932,2025-09-03 16:00:57,29.42,47.9
933,2025-09-03 16:01:02,28.41,45.77
934,2025-09-03 16:01:07,31.18,47.96
935,2025-09-03 16:01:12,36.56,47.77
936,2025-09-03 16:01:17,38.4,46.56
937,2025-09-03 16:01:22,31.58,45.3
938,2025-09-03 16:01:27,28.22,44.38
939,2025-09-03 16:01:32,28.68,43.25
940,2025-09-03 16:01:37,31.94,43.61
941,2025-09-03 16:01:42,36.88,43.28
942,2025-09-03 16:01:47,38.42,44.3
943,2025-09-03 16:01:52,37.85,43.64
944,2025-09-03 16:01:57,41.94,42.76
945,2025-09-03 16:02:02,45.74,44.52
946,2025-09-03 16:02:07,48.2,47.04
947,2025-09-03 16:02:12,44.06,46.55
948,2025-09-03 16:02:17,41.73,46.15
949,2025-09-03 16:02:22,44.44,46.45
950,2025-09-03 16:02:27,44.98,46.28
951,2025-09-03 16:02:32,47.99,44.44
952,2025-09-03 16:02:37,44.93,43.01
953,2025-09-03 16:02:42,46.32,45.1
954,2025-09-03 16:02:47,49.88,45.06
955,2025-09-03 16:02:52,45.45,43.84
956,2025-09-03 16:02:57,45.5,42.03
957,2025-09-03 16:03:02,45.4,42.81
958,2025-09-03 16:03:07,43.39,41.43
959,2025-09-03 16:03:12,45.71,40.79
960,2025-09-03 16:03:17,51.41,41.61
961,2025-09-03 16:03:22,51.61,42.0
962,2025-09-03 16:03:27,49.82,42.07
963,2025-09-03 16:03:32,45.53,41.31
964,2025-09-03 16:03:37,46.57,43.9
965,2025-09-03 16:03:42,47.86,44.8
966,2025-09-03 16:03:47,51.82,46.83
967,2025-09-03 16:03:52,52.49,45.28
968,2025-09-03 16:03:57,45.06,45.36
969,2025-09-03 16:04:02,36.52,46.98
970,2025-09-03 16:04:07,37.07,47.0
971,2025-09-03 16:04:12,41.95,47.06
972,2025-09-03 16:04:17,53.94,47.01
973,2025-09-03 16:04:22,54.41,43.58
974,2025-09-03 16:04:27,61.36,45.57
975,2025-09-03 16:04:32,60.26,47.23
976,2025-09-03 16:04:37,57.31,48.02
977,2025-09-03 16:04:42,55.65,48.1
978,2025-09-03 16:04:47,54.98,48.84
979,2025-09-03 16:04:52,54.78,49.2
980,2025-09-03 16:04:57,56.96,44.6
981,2025-09-03 16:05:02,56.02,43.96
982,2025-09-03 16:05:07,55.16,46.45
983,2025-09-03 16:05:12,53.58,49.68
984,2025-09-03 16:05:17,50.68,50.85
985,2025-09-03 16:05:22,52.23,49.15
986,2025-09-03 16:05:27,55.41,47.91
987,2025-09-03 16:05:32,56.85,46.35
988,2025-09-03 16:05:37,54.25,46.32
989,2025-09-03 16:05:42,51.93,46.5
990,2025-09-03 16:05:47,51.06,47.23
991,2025-09-03 16:05:52,57.82,49.93
992,2025-09-03 16:05:57,58.52,50.95
993,2025-09-03 16:06:02,53.4,49.32
994,2025-09-03 16:06:07,43.81,46.0
995,2025-09-03 16:06:12,35.73,46.91
996,2025-09-03 16:06:17,32.49,47.25
997,2025-09-03 16:06:22,33.86,45.14
998,2025-09-03 16:06:27,31.93,45.68
999,2025-09-03 16:06:32,25.81,48.36
