time,elevation_angle
2025-09-01 09:03:20.660679936,49.17599292562695
2025-09-01 09:03:48.610661120,65.78457048941465
2025-09-01 09:04:16.560683008,47.087045270889774
2025-09-01 09:04:44.510680064,60.933243012596954
2025-09-01 09:05:12.910664192,46.60903990026547
2025-09-01 09:05:40.860683008,45.94879400692054
2025-09-01 09:06:08.820660992,68.05257272994223
2025-09-01 09:06:36.770683904,46.71865976551006
2025-09-01 09:07:04.730649088,49.08723772521405
2025-09-01 09:07:32.680664064,35.70974411247115
2025-09-01 09:08:00.630661120,32.976975829679084
2025-09-01 09:08:28.580663040,45.69677508418668
2025-09-01 09:08:56.530673152,46.89321753994364
2025-09-01 09:09:24.470725120,73.58268599541069
2025-09-01 09:09:52.420686080,45.65844343055042
2025-09-01 09:10:25.090689024,41.760145856785456
2025-09-01 09:10:53.030670848,82.56901335625258
2025-09-01 09:11:20.970823168,48.73122266627302
2025-09-01 09:11:48.920658944,43.60350880101227
2025-09-01 09:12:16.860678912,65.54391630610857
2025-09-01 09:12:44.810656000,54.64210458416077
2025-09-01 09:13:12.760691968,44.48658151700587
2025-09-01 09:13:40.710664960,45.214804326378434
2025-09-01 09:14:08.660705024,56.894426271035
2025-09-01 09:14:36.610661888,51.5054961146857
2025-09-01 09:15:04.560695808,40.63213053812372
2025-09-01 09:15:48.720645888,47.67267961416001
2025-09-01 09:16:16.670660096,46.211708794367375
2025-09-01 09:16:44.610668800,48.19511839006865
2025-09-01 09:17:12.560712192,46.76560621580022
2025-09-01 09:17:40.510662144,40.96983311902108
2025-09-01 09:18:08.460689920,46.1336668797403
2025-09-01 09:18:36.400691968,47.59813490489955
2025-09-01 09:19:04.350682880,45.63113190617775
2025-09-01 09:19:32.310756864,43.98494489992157
2025-09-01 09:20:00.260695040,33.587096973622415
2025-09-01 09:20:45.840652032,47.0768727830957
2025-09-01 09:21:13.790659840,43.28646461960817
2025-09-01 09:21:41.750673920,48.53565266225614
2025-09-01 09:22:09.710649856,44.15735503915898
2025-09-01 09:22:37.670658048,46.20847817913849
2025-09-01 09:23:05.620659968,34.71416807865918
2025-09-01 09:23:33.580653824,50.90118056947804
2025-09-01 09:24:01.530657024,47.492824428544026
2025-09-01 09:24:29.480659968,38.570562329975296
2025-09-01 09:24:57.430671104,49.240489621787056
2025-09-01 09:25:35.880656128,46.91692013010888
2025-09-01 09:26:03.830682112,46.890988413997846
2025-09-01 09:26:31.770673152,45.406917432331845
2025-09-01 09:26:59.720660992,41.97100456702431
2025-09-01 09:27:27.660700928,44.96834887649597
2025-09-01 09:27:55.600655104,44.0660709966677
2025-09-01 09:28:23.540668928,49.585717947087346
2025-09-01 09:28:51.480673024,65.42723640131301
2025-09-01 09:29:19.420679936,40.170510514476106
2025-09-01 09:29:47.360698112,43.736172467401154
2025-09-01 09:30:16.070692096,45.05597128872823
2025-09-01 09:30:44.010699008,41.56352694303731
2025-09-01 09:31:11.950767872,43.49480197220066
2025-09-01 09:31:39.890650112,68.8985094320812
2025-09-01 09:32:07.820681984,49.32130232382421
2025-09-01 09:32:35.750678016,52.659468196277004
2025-09-01 09:33:03.670664192,58.26889574940815
2025-09-01 09:33:31.600659968,46.13123176282909
2025-09-01 09:33:59.540697088,50.12908584956933
2025-09-01 09:34:27.490670848,42.67200797627802
2025-09-01 09:34:55.440653056,43.37888889711804
2025-09-01 09:35:30.540680960,46.50677945768491
2025-09-01 09:35:58.490652928,47.7624158030904
2025-09-01 09:36:26.440689920,43.57262179775682
2025-09-01 09:36:54.380649984,31.615968521880504
2025-09-01 09:37:22.330654976,51.79175203414555
2025-09-01 09:37:50.280654848,49.99747388349504
2025-09-01 09:38:18.230648064,42.68578163913025
2025-09-01 09:38:46.180676096,42.596247514889896
2025-09-01 09:39:14.130671104,38.14718827542182
2025-09-01 09:39:42.080658944,50.069161464664504
2025-09-01 09:40:12.070682880,65.75519077269576
2025-09-01 09:40:40.020684032,44.72294536837936
2025-09-01 09:41:07.970769920,45.04267371229604
2025-09-01 09:41:35.920658944,48.112794135372475
2025-09-01 09:42:03.870664960,47.946318609024836
2025-09-01 09:42:31.820651008,46.25328130893742
2025-09-01 09:42:59.760695808,47.550456384357126
2025-09-01 09:43:27.710653184,53.3885012831556
2025-09-01 09:43:55.660696064,45.62867820228552
2025-09-01 09:44:23.610663936,51.45705506119326
2025-09-01 09:44:51.560686080,49.990201219715196
2025-09-01 09:45:22.610656000,46.64754129341763
2025-09-01 09:45:50.570665984,43.88809220426383
2025-09-01 09:46:18.530664960,49.491147452893884
2025-09-01 09:46:46.490659840,50.18582339419545
2025-09-01 09:47:14.450705152,40.21680070843806
2025-09-01 09:47:42.400675072,44.659395770328565
2025-09-01 09:48:10.360684032,60.41711081859954
2025-09-01 09:48:38.320689920,47.05997046703094
2025-09-01 09:49:06.270686976,42.00141395389618
2025-09-01 09:49:34.220658176,58.89587543203283
2025-09-01 09:50:02.180666880,48.620687586860775
2025-09-01 09:50:46.350676992,45.35625632631916
2025-09-01 09:51:14.300647936,40.52918051014103
2025-09-01 09:51:42.240685824,68.86249848767805
2025-09-01 09:52:10.190667008,61.62867543344426
2025-09-01 09:52:38.130672896,50.008275025113775
2025-09-01 09:53:06.080647936,42.67420051559122
2025-09-01 09:53:34.030702080,67.48541954927181
2025-09-01 09:54:01.970871040,56.1007237215769
2025-09-01 09:54:29.920651008,48.67273798649387
2025-09-01 09:54:57.870692864,58.01743022620467
2025-09-01 09:55:36.340706048,60.83764028444
2025-09-01 09:56:04.280659968,75.51725028708184
2025-09-01 09:56:32.230657024,50.64652899636944
2025-09-01 09:57:00.180663040,56.79456587801999
2025-09-01 09:57:28.140718080,45.811824836361424
2025-09-01 09:57:56.100733952,35.425166689888066
2025-09-01 09:58:24.060699904,50.978924051575966
2025-09-01 09:58:52.020702976,45.90075260037242
2025-09-01 09:59:19.990732032,47.23958840274588
2025-09-01 09:59:47.950754048,61.61319245004308
2025-09-01 10:00:18.500663040,58.088940190646476
2025-09-01 10:00:46.460688128,48.689269567050424
2025-09-01 10:01:14.420660992,49.06474324995538
2025-09-01 10:01:42.380654080,52.4759329369717
2025-09-01 10:02:10.330748928,51.100860928471434
2025-09-01 10:02:38.280654080,56.22087066686927
2025-09-01 10:03:06.230668032,55.48116144401096
2025-09-01 10:03:34.180669952,47.08057705013324
2025-09-01 10:04:02.130680064,48.15704159548156
2025-09-01 10:04:30.080698880,46.816549525526035
2025-09-01 10:04:58.040684032,49.59575885376081
2025-09-01 10:05:36.550693120,52.29591404738247
2025-09-01 10:06:04.480663040,47.96291095506278
2025-09-01 10:06:32.400660992,59.996138817228235
2025-09-01 10:07:00.320660224,53.709657536145535
2025-09-01 10:07:28.260699136,38.345853863588644
2025-09-01 10:07:56.210669056,47.14750960341514
2025-09-01 10:08:24.170659072,55.757996077736045
2025-09-01 10:08:52.120675072,54.88382761528936
2025-09-01 10:09:20.070682880,45.63665638305757
2025-09-01 10:09:48.030770176,47.515210875560385
2025-09-01 10:10:17.160721152,49.55959311199139
2025-09-01 10:10:45.110635008,52.336407764432884
2025-09-01 10:11:13.070672896,40.230773605125584
2025-09-01 10:11:41.020672000,53.633138275163624
2025-09-01 10:12:08.970727936,47.216066934105
2025-09-01 10:12:36.920689152,39.7180993041301
2025-09-01 10:13:04.870680064,39.75844476894372
2025-09-01 10:13:32.810669824,69.3757665011264
2025-09-01 10:14:00.760690944,53.283245866596424
2025-09-01 10:14:28.700669952,57.19420199162906
2025-09-01 10:14:56.640696064,54.16656714335882
2025-09-01 10:15:35.090670080,50.01051673026668
2025-09-01 10:16:03.030749952,56.12457113390892
2025-09-01 10:16:30.970731008,51.966544070396594
2025-09-01 10:16:58.910656000,52.615310176207586
2025-09-01 10:17:26.860677888,48.23381864177915
2025-09-01 10:17:54.810652928,49.22188618766443
2025-09-01 10:18:22.760749056,54.61789420714767
2025-09-01 10:18:50.710691840,43.53043581573405
2025-09-01 10:19:18.660675072,41.56027876442319
2025-09-01 10:19:46.600670208,40.31504040095235
2025-09-01 10:20:16.740663040,46.97932196704261
2025-09-01 10:20:44.690656000,39.31414529556944
2025-09-01 10:21:12.640659968,46.73432719965788
2025-09-01 10:21:40.590671104,50.75566543174316
2025-09-01 10:22:08.540672000,42.47953673826886
2025-09-01 10:22:36.490662144,48.000708974346935
2025-09-01 10:23:04.440673024,51.29675784520086
2025-09-01 10:23:32.390664192,45.299432475739295
2025-09-01 10:24:00.340691200,41.962439398419164
2025-09-01 10:24:28.290669824,44.48467203411734
2025-09-01 10:24:56.240664064,18.103275286813535
2025-09-01 10:25:31.230658048,48.24160940498096
2025-09-01 10:25:59.180666880,48.63177134463516
