time_sec,azimuth,elevation,realaz
2025-09-01 08:55:49,51.8,45.51,-7.789999999999978
2025-09-01 08:55:54,50.79,44.35,-8.799999999999976
2025-09-01 08:55:59,50.74,46.48,-8.849999999999973
2025-09-01 08:56:04,50.63,46.98,-8.959999999999972
2025-09-01 08:56:09,57.76,49.73,-1.829999999999977
2025-09-01 08:56:14,62.88,51.37,3.2900000000000276
2025-09-01 08:56:19,63.55,51.95,3.960000000000022
2025-09-01 08:56:24,58.77,50.1,-0.8199999999999719
2025-09-01 08:56:29,58.09,49.57,-1.4999999999999716
2025-09-01 08:56:34,60.25,45.14,0.660000000000025
2025-09-01 08:56:39,60.35,42.2,0.7600000000000264
2025-09-01 08:56:44,62.13,41.11,2.5400000000000276
2025-09-01 08:56:49,61.51,43.91,1.920000000000023
2025-09-01 08:56:54,58.71,46.88,-0.8799999999999741
2025-09-01 08:56:59,52.08,49.05,-7.509999999999977
2025-09-01 08:57:04,46.84,51.25,-12.749999999999972
2025-09-01 08:57:09,46.95,50.37,-12.639999999999972
2025-09-01 08:57:14,52.67,46.59,-6.919999999999973
2025-09-01 08:57:19,56.73,46.7,-2.859999999999978
2025-09-01 08:57:24,58.31,46.42,-1.2799999999999727
2025-09-01 08:57:29,58.81,46.58,-0.7799999999999727
2025-09-01 08:57:34,56.88,48.58,-2.7099999999999724
2025-09-01 08:57:39,56.75,48.87,-2.839999999999975
2025-09-01 08:57:44,60.19,47.7,0.6000000000000227
2025-09-01 08:57:49,60.62,46.07,1.0300000000000225
2025-09-01 08:57:54,60.71,44.33,1.1200000000000259
2025-09-01 08:57:59,58.95,42.0,-0.6399999999999721
2025-09-01 08:58:04,56.46,41.78,-3.129999999999974
2025-09-01 08:58:09,52.75,44.8,-6.839999999999975
2025-09-01 08:58:14,49.06,44.54,-10.529999999999973
2025-09-01 08:58:19,52.78,45.86,-6.809999999999974
2025-09-01 08:58:24,56.88,45.39,-2.7099999999999724
2025-09-01 08:58:29,59.1,43.78,-0.48999999999997357
2025-09-01 08:58:34,61.12,45.67,1.5300000000000225
2025-09-01 08:58:39,60.73,47.68,1.1400000000000219
2025-09-01 08:58:44,64.55,49.89,4.960000000000022
2025-09-01 08:58:49,64.47,52.06,4.880000000000024
2025-09-01 08:58:54,61.01,52.25,1.420000000000023
2025-09-01 08:58:59,58.56,52.5,-1.0299999999999727
2025-09-01 08:59:04,63.48,54.23,3.890000000000022
2025-09-01 08:59:09,58.86,53.57,-0.7299999999999756
2025-09-01 08:59:14,54.37,50.43,-5.2199999999999775
2025-09-01 08:59:19,53.49,51.19,-6.099999999999973
2025-09-01 08:59:24,60.54,49.9,0.9500000000000242
2025-09-01 08:59:29,62.06,49.4,2.4700000000000273
2025-09-01 08:59:34,62.83,47.82,3.2400000000000233
2025-09-01 08:59:39,60.48,47.38,0.8900000000000219
2025-09-01 08:59:44,57.5,48.09,-2.089999999999975
2025-09-01 08:59:49,54.5,48.26,-5.089999999999975
2025-09-01 08:59:54,53.56,47.3,-6.029999999999973
2025-09-01 08:59:59,51.67,45.12,-7.919999999999973
2025-09-01 09:00:04,53.6,44.23,-5.989999999999974
2025-09-01 09:00:09,52.51,42.03,-7.079999999999977
2025-09-01 09:00:14,51.22,42.32,-8.369999999999976
2025-09-01 09:00:19,48.44,44.12,-11.149999999999977
2025-09-01 09:00:24,44.15,45.18,-15.439999999999976
2025-09-01 09:00:29,41.12,45.77,-18.469999999999978
2025-09-01 09:00:34,41.48,44.26,-18.109999999999978
2025-09-01 09:00:39,47.54,44.25,-12.049999999999976
2025-09-01 09:00:44,49.37,44.66,-10.219999999999978
2025-09-01 09:00:49,46.35,47.44,-13.239999999999974
2025-09-01 09:00:54,43.48,48.93,-16.109999999999978
2025-09-01 09:00:59,45.62,49.84,-13.969999999999978
2025-09-01 09:01:04,50.42,48.11,-9.169999999999973
2025-09-01 09:01:09,53.84,47.07,-5.749999999999972
2025-09-01 09:01:14,51.01,45.64,-8.579999999999977
2025-09-01 09:01:19,49.44,44.74,-10.149999999999977
2025-09-01 09:01:24,50.62,44.69,-8.969999999999978
2025-09-01 09:01:29,51.55,42.43,-8.039999999999978
2025-09-01 09:01:34,50.04,42.67,-9.549999999999976
2025-09-01 09:01:39,48.21,43.58,-11.379999999999974
2025-09-01 09:01:44,43.71,42.02,-15.879999999999974
2025-09-01 09:01:49,48.96,40.84,-10.629999999999974
2025-09-01 09:01:54,54.06,39.98,-5.529999999999973
2025-09-01 09:01:59,58.26,40.18,-1.329999999999977
2025-09-01 09:02:04,56.12,40.72,-3.4699999999999775
2025-09-01 09:02:09,52.28,41.56,-7.309999999999974
2025-09-01 09:02:14,50.07,41.37,-9.519999999999975
2025-09-01 09:02:19,48.95,42.04,-10.639999999999972
2025-09-01 09:02:24,48.94,44.71,-10.649999999999977
2025-09-01 09:02:29,49.17,44.89,-10.419999999999973
2025-09-01 09:02:34,48.98,42.12,-10.609999999999978
2025-09-01 09:02:39,50.26,42.06,-9.329999999999977
2025-09-01 09:02:44,50.11,40.56,-9.479999999999976
2025-09-01 09:02:49,51.22,39.29,-8.369999999999976
2025-09-01 09:02:54,53.15,38.33,-6.439999999999976
2025-09-01 09:02:59,55.43,38.62,-4.159999999999975
2025-09-01 09:03:04,54.46,41.08,-5.129999999999974
2025-09-01 09:03:09,54.61,43.15,-4.979999999999976
2025-09-01 09:03:14,50.8,46.06,-8.789999999999978
2025-09-01 09:03:19,51.13,47.02,-8.459999999999972
2025-09-01 09:03:24,50.3,48.01,-9.289999999999978
2025-09-01 09:03:29,51.65,49.1,-7.939999999999976
2025-09-01 09:03:34,53.15,47.28,-6.439999999999976
2025-09-01 09:03:39,50.52,47.1,-9.069999999999972
2025-09-01 09:03:44,50.12,45.25,-9.469999999999978
2025-09-01 09:03:49,47.13,43.6,-12.459999999999972
2025-09-01 09:03:54,45.68,42.59,-13.909999999999975
2025-09-01 09:03:59,47.19,42.6,-12.399999999999977
2025-09-01 09:04:04,49.56,43.74,-10.029999999999973
2025-09-01 09:04:09,50.48,45.36,-9.109999999999978
2025-09-01 09:04:14,50.88,47.01,-8.709999999999972
2025-09-01 09:04:19,50.08,51.19,-9.509999999999977
2025-09-01 09:04:24,44.06,50.23,-15.529999999999973
2025-09-01 09:04:29,49.01,51.63,-10.579999999999977
2025-09-01 09:04:34,52.41,48.28,-7.179999999999978
2025-09-01 09:04:39,52.32,49.44,-7.269999999999975
2025-09-01 09:04:44,52.17,49.65,-7.419999999999973
2025-09-01 09:04:49,52.17,49.41,-7.419999999999973
2025-09-01 09:04:54,52.05,47.83,-7.539999999999978
2025-09-01 09:04:59,49.1,46.52,-10.489999999999974
2025-09-01 09:05:04,47.97,46.12,-11.619999999999976
2025-09-01 09:05:09,49.71,43.64,-9.879999999999974
2025-09-01 09:05:14,52.09,43.89,-7.499999999999972
2025-09-01 09:05:19,54.11,46.05,-5.479999999999976
2025-09-01 09:05:24,56.86,47.84,-2.7299999999999756
2025-09-01 09:05:29,51.16,45.06,-8.429999999999978
2025-09-01 09:05:34,45.26,45.23,-14.329999999999977
2025-09-01 09:05:39,45.25,51.24,-14.339999999999975
2025-09-01 09:05:44,43.96,51.27,-15.629999999999974
2025-09-01 09:05:49,44.8,50.51,-14.789999999999978
2025-09-01 09:05:54,51.3,48.83,-8.289999999999978
2025-09-01 09:05:59,52.62,48.56,-6.9699999999999775
2025-09-01 09:06:04,52.04,47.18,-7.549999999999976
2025-09-01 09:06:09,49.97,44.93,-9.619999999999976
2025-09-01 09:06:14,50.35,44.67,-9.239999999999974
2025-09-01 09:06:19,48.6,43.6,-10.989999999999974
2025-09-01 09:06:24,46.61,43.88,-12.979999999999976
2025-09-01 09:06:29,39.29,43.96,-20.299999999999976
2025-09-01 09:06:34,40.05,43.52,-19.539999999999978
2025-09-01 09:06:39,44.93,43.47,-14.659999999999975
2025-09-01 09:06:44,45.95,42.44,-13.639999999999972
2025-09-01 09:06:49,45.84,44.4,-13.749999999999972
2025-09-01 09:06:54,45.17,48.57,-14.419999999999973
2025-09-01 09:06:59,49.21,50.41,-10.379999999999974
2025-09-01 09:07:04,58.71,53.65,-0.8799999999999741
2025-09-01 09:07:09,45.64,55.08,-13.949999999999974
2025-09-01 09:07:14,43.31,53.56,-16.279999999999973
2025-09-01 09:07:19,42.76,49.72,-16.829999999999977
2025-09-01 09:07:24,42.85,48.19,-16.739999999999974
2025-09-01 09:07:29,47.77,49.02,-11.819999999999972
2025-09-01 09:07:34,53.18,50.19,-6.409999999999975
2025-09-01 09:07:39,44.92,47.47,-14.669999999999973
2025-09-01 09:07:44,41.08,49.11,-18.509999999999977
