time_sec,azimuth,elevation,realaz
2025-09-01 09:06:35,124.71,41.35,-19.27500000000002
2025-09-01 09:06:40,124.53,47.31,-19.455000000000013
2025-09-01 09:06:45,127.2,45.9,-16.78500000000001
2025-09-01 09:06:50,129.76,46.25,-14.225000000000023
2025-09-01 09:06:55,125.66,46.24,-18.325000000000017
2025-09-01 09:07:00,124.32,42.32,-19.66500000000002
2025-09-01 09:07:05,124.92,39.49,-19.065000000000012
2025-09-01 09:07:10,130.4,41.52,-13.585000000000008
2025-09-01 09:07:15,132.05,42.59,-11.935000000000002
2025-09-01 09:07:20,129.78,42.09,-14.205000000000013
2025-09-01 09:07:25,126.04,42.61,-17.945000000000007
2025-09-01 09:07:30,122.3,44.51,-21.685000000000016
2025-09-01 09:07:35,122.21,45.44,-21.77500000000002
2025-09-01 09:07:40,117.73,44.14,-26.25500000000001
2025-09-01 09:07:45,118.76,44.4,-25.22500000000001
2025-09-01 09:07:50,120.71,45.94,-23.27500000000002
2025-09-01 09:07:55,123.09,48.4,-20.89500000000001
2025-09-01 09:08:00,120.85,51.94,-23.13500000000002
2025-09-01 09:08:05,122.91,54.54,-21.075000000000017
2025-09-01 09:08:10,126.6,58.78,-17.38500000000002
2025-09-01 09:08:15,125.27,59.04,-18.715000000000018
2025-09-01 09:08:20,126.81,55.79,-17.17500000000001
2025-09-01 09:08:25,125.35,50.38,-18.63500000000002
2025-09-01 09:08:30,125.85,44.23,-18.13500000000002
2025-09-01 09:08:35,125.43,40.86,-18.555000000000007
2025-09-01 09:08:40,128.38,40.45,-15.605000000000018
2025-09-01 09:08:45,128.6,43.18,-15.38500000000002
2025-09-01 09:08:50,129.07,44.44,-14.91500000000002
2025-09-01 09:08:55,124.07,41.54,-19.91500000000002
2025-09-01 09:09:00,121.25,38.77,-22.735000000000014
2025-09-01 09:09:05,118.36,37.18,-25.625000000000014
2025-09-01 09:09:10,113.51,37.22,-30.47500000000001
2025-09-01 09:09:15,111.16,38.75,-32.82500000000002
2025-09-01 09:09:20,110.14,37.85,-33.84500000000001
2025-09-01 09:09:25,104.39,52.81,-39.59500000000001
2025-09-01 09:09:30,117.01,50.95,-26.97500000000001
2025-09-01 09:09:35,130.23,52.91,-13.755000000000024
2025-09-01 09:09:40,130.96,52.39,-13.025000000000006
2025-09-01 09:09:45,127.18,47.87,-16.805000000000007
2025-09-01 09:09:50,120.88,48.32,-23.105000000000018
2025-09-01 09:09:55,120.85,47.95,-23.13500000000002
2025-09-01 09:10:00,120.85,47.88,-23.13500000000002
2025-09-01 09:10:05,116.65,46.89,-27.335000000000008
2025-09-01 09:10:10,117.21,47.36,-26.77500000000002
2025-09-01 09:10:15,121.6,46.11,-22.38500000000002
2025-09-01 09:10:20,123.35,44.98,-20.63500000000002
2025-09-01 09:10:25,126.89,47.21,-17.095000000000013
2025-09-01 09:10:30,128.91,46.76,-15.075000000000017
2025-09-01 09:10:35,124.5,45.11,-19.485000000000014
2025-09-01 09:10:40,119.09,49.09,-24.89500000000001
2025-09-01 09:10:45,117.56,47.83,-26.42500000000001
2025-09-01 09:10:50,117.69,48.01,-26.295000000000016
2025-09-01 09:10:55,118.9,49.83,-25.085000000000008
2025-09-01 09:11:00,110.59,51.28,-33.39500000000001
2025-09-01 09:11:05,111.3,53.53,-32.68500000000002
2025-09-01 09:11:10,114.93,55.79,-29.055000000000007
2025-09-01 09:11:15,117.52,54.19,-26.465000000000018
2025-09-01 09:11:20,120.37,54.07,-23.61500000000001
2025-09-01 09:11:25,123.23,54.59,-20.75500000000001
2025-09-01 09:11:30,128.87,54.85,-15.115000000000009
2025-09-01 09:11:35,132.65,55.3,-11.335000000000008
2025-09-01 09:11:40,131.03,55.12,-12.955000000000013
2025-09-01 09:11:45,129.35,55.82,-14.63500000000002
2025-09-01 09:11:50,128.88,50.43,-15.105000000000018
2025-09-01 09:11:55,125.63,45.81,-18.355000000000018
2025-09-01 09:12:00,123.31,38.53,-20.67500000000001
2025-09-01 09:12:05,121.21,40.47,-22.77500000000002
2025-09-01 09:12:10,121.3,42.01,-22.685000000000016
2025-09-01 09:12:15,128.41,45.48,-15.575000000000017
2025-09-01 09:12:20,128.93,45.14,-15.055000000000007
2025-09-01 09:12:25,130.75,42.62,-13.235000000000014
2025-09-01 09:12:30,131.1,42.98,-12.88500000000002
2025-09-01 09:12:35,130.26,41.74,-13.725000000000023
2025-09-01 09:12:40,128.93,47.69,-15.055000000000007
2025-09-01 09:12:45,124.53,50.35,-19.455000000000013
2025-09-01 09:12:50,129.93,52.68,-14.055000000000007
2025-09-01 09:12:55,129.61,56.86,-14.375
2025-09-01 09:13:00,134.35,58.57,-9.63500000000002
2025-09-01 09:13:05,134.08,59.05,-9.905000000000001
2025-09-01 09:13:10,133.21,60.17,-10.775000000000006
2025-09-01 09:13:15,128.9,59.26,-15.085000000000008
2025-09-01 09:13:20,125.01,52.18,-18.97500000000001
2025-09-01 09:13:25,122.54,50.93,-21.445000000000007
2025-09-01 09:13:30,120.66,50.91,-23.325000000000017
2025-09-01 09:13:35,118.11,49.75,-25.875000000000014
2025-09-01 09:13:40,117.42,45.74,-26.565000000000012
2025-09-01 09:13:45,111.8,43.88,-32.18500000000002
2025-09-01 09:13:50,110.53,44.06,-33.45500000000001
2025-09-01 09:13:55,111.11,38.57,-32.875000000000014
2025-09-01 09:14:00,117.05,41.39,-26.935000000000016
2025-09-01 09:14:05,116.53,47.39,-27.455000000000013
2025-09-01 09:14:10,118.67,51.68,-25.315000000000012
2025-09-01 09:14:15,110.65,51.5,-33.33500000000001
2025-09-01 09:14:20,111.35,45.74,-32.63500000000002
2025-09-01 09:14:25,114.71,42.58,-29.27500000000002
2025-09-01 09:14:30,117.46,42.32,-26.52500000000002
2025-09-01 09:14:35,121.31,42.9,-22.67500000000001
2025-09-01 09:14:40,126.69,44.28,-17.295000000000016
2025-09-01 09:14:45,128.41,42.59,-15.575000000000017
2025-09-01 09:14:50,131.91,42.83,-12.075000000000017
2025-09-01 09:14:55,127.75,44.98,-16.235000000000014
2025-09-01 09:15:00,122.3,47.57,-21.685000000000016
2025-09-01 09:15:05,121.41,45.08,-22.575000000000017
2025-09-01 09:15:10,120.61,41.13,-23.375000000000014
2025-09-01 09:15:15,119.68,39.43,-24.305000000000007
2025-09-01 09:15:20,120.71,41.92,-23.27500000000002
2025-09-01 09:15:25,122.81,44.87,-21.17500000000001
2025-09-01 09:15:30,125.42,48.36,-18.565000000000012
2025-09-01 09:15:35,125.13,48.63,-18.855000000000018
2025-09-01 09:15:40,125.98,49.03,-18.00500000000001
2025-09-01 09:15:45,125.81,48.23,-18.17500000000001
2025-09-01 09:15:50,124.32,47.57,-19.66500000000002
2025-09-01 09:15:55,124.72,48.84,-19.265000000000015
2025-09-01 09:16:00,124.07,47.21,-19.91500000000002
2025-09-01 09:16:05,118.33,46.3,-25.655000000000015
2025-09-01 09:16:10,116.36,44.75,-27.625000000000014
2025-09-01 09:16:15,119.64,42.21,-24.345000000000013
2025-09-01 09:16:20,120.36,42.23,-23.625000000000014
2025-09-01 09:16:25,129.98,38.38,-14.005000000000024
2025-09-01 09:16:30,127.61,38.1,-16.375000000000014
2025-09-01 09:16:35,120.45,37.72,-23.53500000000001
2025-09-01 09:16:40,117.16,38.21,-26.825000000000017
2025-09-01 09:16:45,122.08,39.08,-21.905000000000015
2025-09-01 09:16:50,125.27,41.71,-18.715000000000018
2025-09-01 09:16:55,123.94,45.6,-20.045000000000016
2025-09-01 09:17:00,113.36,47.8,-30.625000000000014
2025-09-01 09:17:05,107.11,50.85,-36.875000000000014
2025-09-01 09:17:10,110.69,49.68,-33.295000000000016
2025-09-01 09:17:15,116.22,47.91,-27.765000000000015
2025-09-01 09:17:20,116.99,47.8,-26.99500000000002
2025-09-01 09:17:25,126.03,48.07,-17.955000000000013
2025-09-01 09:17:30,123.59,47.18,-20.39500000000001
2025-09-01 09:17:35,125.2,48.43,-18.78500000000001
2025-09-01 09:17:40,119.45,53.94,-24.53500000000001
2025-09-01 09:17:45,121.34,48.82,-22.64500000000001
2025-09-01 09:17:50,122.73,45.99,-21.25500000000001
2025-09-01 09:17:55,120.37,47.0,-23.61500000000001
2025-09-01 09:18:00,110.28,47.35,-33.70500000000001
2025-09-01 09:18:05,94.48,41.26,-49.50500000000001
2025-09-01 09:18:10,95.11,38.98,-48.875000000000014
2025-09-01 09:18:15,96.65,38.76,-47.33500000000001
2025-09-01 09:18:20,100.87,43.76,-43.11500000000001
2025-09-01 09:18:25,108.64,44.03,-35.34500000000001
2025-09-01 09:18:30,114.15,47.63,-29.835000000000008
2025-09-01 09:18:35,120.24,50.23,-23.74500000000002
2025-09-01 09:18:40,121.4,48.78,-22.585000000000008
2025-09-01 09:18:45,123.51,47.93,-20.47500000000001
2025-09-01 09:18:50,122.93,46.1,-21.055000000000007
2025-09-01 09:18:55,115.55,47.21,-28.435000000000016
2025-09-01 09:19:00,109.47,48.05,-34.515000000000015
2025-09-01 09:19:05,104.49,47.68,-39.49500000000002
2025-09-01 09:19:10,105.5,45.45,-38.485000000000014
2025-09-01 09:19:15,112.33,42.74,-31.655000000000015
2025-09-01 09:19:20,120.08,41.02,-23.905000000000015
2025-09-01 09:19:25,127.11,39.43,-16.875000000000014
2025-09-01 09:19:30,123.95,41.75,-20.03500000000001
2025-09-01 09:19:35,117.7,43.98,-26.28500000000001
2025-09-01 09:19:40,119.63,44.78,-24.355000000000018
2025-09-01 09:19:45,124.14,44.88,-19.845000000000013
2025-09-01 09:19:50,125.04,44.73,-18.945000000000007
2025-09-01 09:19:55,119.63,42.7,-24.355000000000018
2025-09-01 09:20:00,113.55,44.01,-30.435000000000016
2025-09-01 09:20:05,111.69,46.05,-32.295000000000016
2025-09-01 09:20:10,113.65,47.06,-30.335000000000008
2025-09-01 09:20:15,114.38,48.74,-29.605000000000018
2025-09-01 09:20:20,115.25,48.6,-28.735000000000014
2025-09-01 09:20:25,113.79,48.94,-30.195000000000007
2025-09-01 09:20:30,110.95,50.42,-33.03500000000001
2025-09-01 09:20:35,113.2,49.39,-30.78500000000001
2025-09-01 09:20:40,114.71,50.26,-29.27500000000002
2025-09-01 09:20:45,121.23,50.71,-22.75500000000001
2025-09-01 09:20:50,121.03,47.92,-22.955000000000013
2025-09-01 09:20:55,118.79,47.52,-25.195000000000007
2025-09-01 09:21:00,117.49,45.48,-26.49500000000002
2025-09-01 09:21:05,118.77,43.81,-25.215000000000018
2025-09-01 09:21:10,118.28,43.53,-25.705000000000013
2025-09-01 09:21:15,114.16,47.07,-29.825000000000017
2025-09-01 09:21:20,111.96,46.41,-32.02500000000002
2025-09-01 09:21:25,111.9,47.39,-32.08500000000001
2025-09-01 09:21:30,119.58,50.01,-24.405000000000015
2025-09-01 09:21:35,127.86,47.93,-16.125000000000014
2025-09-01 09:21:40,126.93,50.6,-17.055000000000007
2025-09-01 09:21:45,119.38,53.2,-24.605000000000018
2025-09-01 09:21:50,113.55,54.0,-30.435000000000016
2025-09-01 09:21:55,116.85,55.92,-27.13500000000002
2025-09-01 09:22:00,120.08,55.37,-23.905000000000015
2025-09-01 09:22:05,118.7,55.52,-25.28500000000001
2025-09-01 09:22:10,116.11,55.3,-27.875000000000014
2025-09-01 09:22:15,117.19,54.81,-26.795000000000016
2025-09-01 09:22:20,115.8,52.98,-28.185000000000016
2025-09-01 09:22:25,111.96,52.04,-32.02500000000002
2025-09-01 09:22:30,109.21,52.96,-34.77500000000002
2025-09-01 09:22:35,108.8,49.05,-35.18500000000002
2025-09-01 09:22:40,113.11,51.24,-30.875000000000014
2025-09-01 09:22:45,118.74,53.56,-25.24500000000002
2025-09-01 09:22:50,126.39,50.5,-17.595000000000013
2025-09-01 09:22:55,133.57,51.56,-10.41500000000002
2025-09-01 09:23:00,135.63,51.37,-8.355000000000018
2025-09-01 09:23:05,127.68,47.49,-16.305000000000007
2025-09-01 09:23:10,124.18,43.63,-19.805000000000007
2025-09-01 09:23:15,125.37,42.11,-18.61500000000001
2025-09-01 09:23:20,123.7,43.54,-20.28500000000001
2025-09-01 09:23:25,125.98,43.32,-18.00500000000001
2025-09-01 09:23:30,129.66,42.57,-14.325000000000017
2025-09-01 09:23:35,129.61,42.73,-14.375
2025-09-01 09:23:40,127.56,41.19,-16.42500000000001
2025-09-01 09:23:45,129.27,40.86,-14.715000000000003
2025-09-01 09:23:50,127.0,42.83,-16.985000000000014
2025-09-01 09:23:55,131.12,43.83,-12.865000000000009
2025-09-01 09:24:00,132.91,44.65,-11.075000000000017
2025-09-01 09:24:05,131.76,45.37,-12.225000000000023
2025-09-01 09:24:10,131.35,46.04,-12.63500000000002
2025-09-01 09:24:15,128.62,46.23,-15.365000000000009
2025-09-01 09:24:20,125.52,45.38,-18.465000000000018
2025-09-01 09:24:25,123.94,44.28,-20.045000000000016
2025-09-01 09:24:30,119.66,43.02,-24.325000000000017
2025-09-01 09:24:35,104.02,44.0,-39.96500000000002
2025-09-01 09:24:40,102.22,41.56,-41.765000000000015
2025-09-01 09:24:45,105.49,43.96,-38.49500000000002
2025-09-01 09:24:50,110.63,45.65,-33.35500000000002
2025-09-01 09:24:55,119.81,45.89,-24.17500000000001
2025-09-01 09:25:00,126.16,44.53,-17.825000000000017
2025-09-01 09:25:05,131.37,41.46,-12.615000000000009
2025-09-01 09:25:10,137.33,41.7,-6.655000000000001
2025-09-01 09:25:15,131.56,43.13,-12.425000000000011
2025-09-01 09:25:20,129.61,47.85,-14.375
2025-09-01 09:25:25,118.52,48.13,-25.465000000000018
2025-09-01 09:25:30,120.75,47.56,-23.235000000000014
2025-09-01 09:25:35,121.48,45.26,-22.50500000000001
2025-09-01 09:25:40,121.43,42.66,-22.555000000000007
2025-09-01 09:25:45,123.44,38.28,-20.545000000000016
2025-09-01 09:25:50,122.25,36.15,-21.735000000000014
2025-09-01 09:25:55,115.59,37.85,-28.39500000000001
2025-09-01 09:26:00,118.22,37.8,-25.765000000000015
2025-09-01 09:26:05,123.23,36.61,-20.75500000000001
2025-09-01 09:26:10,127.77,40.19,-16.215000000000018
2025-09-01 09:26:15,129.83,42.45,-14.155000000000001
2025-09-01 09:26:20,124.63,42.45,-19.355000000000018
2025-09-01 09:26:25,121.38,43.03,-22.605000000000018
2025-09-01 09:26:30,116.38,44.99,-27.605000000000018
2025-09-01 09:26:35,115.69,45.21,-28.295000000000016
2025-09-01 09:26:40,118.8,44.89,-25.185000000000016
2025-09-01 09:26:45,119.32,45.51,-24.66500000000002
2025-09-01 09:26:50,121.35,46.04,-22.63500000000002
2025-09-01 09:26:55,120.3,46.62,-23.685000000000016
2025-09-01 09:27:00,121.26,47.51,-22.72500000000001
2025-09-01 09:27:05,121.12,49.15,-22.86500000000001
2025-09-01 09:27:10,120.69,50.02,-23.295000000000016
2025-09-01 09:27:15,121.83,50.95,-22.155000000000015
2025-09-01 09:27:20,125.53,51.67,-18.455000000000013
2025-09-01 09:27:25,132.4,48.82,-11.585000000000008
2025-09-01 09:27:30,126.43,44.82,-17.555000000000007
2025-09-01 09:27:35,124.66,44.07,-19.325000000000017
2025-09-01 09:27:40,126.02,41.68,-17.965000000000018
2025-09-01 09:27:45,126.25,38.46,-17.735000000000014
2025-09-01 09:27:50,128.37,35.92,-15.615000000000009
2025-09-01 09:27:55,131.85,37.68,-12.13500000000002
2025-09-01 09:28:00,124.71,41.4,-19.27500000000002
2025-09-01 09:28:05,124.86,43.4,-19.125000000000014
2025-09-01 09:28:10,126.09,42.77,-17.89500000000001
2025-09-01 09:28:15,128.6,45.56,-15.38500000000002
2025-09-01 09:28:20,126.98,45.48,-17.00500000000001
2025-09-01 09:28:25,130.8,42.49,-13.185000000000002
2025-09-01 09:28:30,133.18,40.81,-10.805000000000007
2025-09-01 09:28:35,132.23,39.11,-11.755000000000024
2025-09-01 09:28:40,134.78,39.92,-9.205000000000013
2025-09-01 09:28:45,129.46,45.96,-14.525000000000006
2025-09-01 09:28:50,121.91,48.97,-22.075000000000017
2025-09-01 09:28:55,118.45,49.05,-25.53500000000001
2025-09-01 09:29:00,119.28,49.06,-24.705000000000013
2025-09-01 09:29:05,116.61,49.82,-27.375000000000014
2025-09-01 09:29:10,117.3,48.15,-26.685000000000016
2025-09-01 09:29:15,122.15,45.48,-21.835000000000008
2025-09-01 09:29:20,119.98,39.57,-24.00500000000001
2025-09-01 09:29:25,126.32,41.98,-17.66500000000002
2025-09-01 09:29:30,129.76,43.51,-14.225000000000023
2025-09-01 09:29:35,129.01,44.5,-14.975000000000023
2025-09-01 09:29:40,121.73,50.41,-22.25500000000001
2025-09-01 09:29:45,118.51,48.0,-25.47500000000001
2025-09-01 09:29:50,113.75,50.46,-30.235000000000014
2025-09-01 09:29:55,112.37,50.85,-31.61500000000001
2025-09-01 09:30:00,117.4,48.98,-26.585000000000008
2025-09-01 09:30:05,121.5,48.23,-22.485000000000014
2025-09-01 09:30:10,124.01,45.34,-19.97500000000001
2025-09-01 09:30:15,125.25,43.18,-18.735000000000014
2025-09-01 09:30:20,125.34,43.47,-18.64500000000001
2025-09-01 09:30:25,123.37,44.09,-20.61500000000001
2025-09-01 09:30:30,118.14,45.84,-25.845000000000013
2025-09-01 09:30:35,114.56,45.82,-29.42500000000001
2025-09-01 09:30:40,121.96,45.54,-22.02500000000002
2025-09-01 09:30:45,124.04,45.08,-19.945000000000007
2025-09-01 09:30:50,125.51,47.41,-18.47500000000001
2025-09-01 09:30:55,126.58,47.44,-17.405000000000015
2025-09-01 09:31:00,131.74,52.38,-12.245000000000005
2025-09-01 09:31:05,126.83,53.05,-17.155000000000015
2025-09-01 09:31:10,127.88,52.54,-16.105000000000018
2025-09-01 09:31:15,130.78,48.09,-13.205000000000013
2025-09-01 09:31:20,129.19,46.55,-14.795000000000016
2025-09-01 09:31:25,124.59,45.44,-19.39500000000001
2025-09-01 09:31:30,120.63,46.48,-23.355000000000018
2025-09-01 09:31:35,117.39,41.97,-26.595000000000013
2025-09-01 09:31:40,117.36,40.78,-26.625000000000014
2025-09-01 09:31:45,120.85,38.84,-23.13500000000002
2025-09-01 09:31:50,122.64,39.76,-21.345000000000013
2025-09-01 09:31:55,124.2,43.08,-19.78500000000001
2025-09-01 09:32:00,124.16,44.43,-19.825000000000017
2025-09-01 09:32:05,123.13,44.42,-20.855000000000018
2025-09-01 09:32:10,123.55,45.51,-20.435000000000016
2025-09-01 09:32:15,125.26,48.0,-18.72500000000001
2025-09-01 09:32:20,126.45,49.87,-17.53500000000001
2025-09-01 09:32:25,122.56,48.69,-21.42500000000001
2025-09-01 09:32:30,126.55,46.63,-17.435000000000016
2025-09-01 09:32:35,131.95,47.18,-12.035000000000025
2025-09-01 09:32:40,124.13,49.48,-19.855000000000018
2025-09-01 09:32:45,121.78,51.35,-22.205000000000013
2025-09-01 09:32:50,129.36,50.14,-14.625
2025-09-01 09:32:55,129.58,50.58,-14.405000000000001
2025-09-01 09:33:00,127.3,48.87,-16.685000000000016
2025-09-01 09:33:05,128.73,49.7,-15.255000000000024
2025-09-01 09:33:10,130.13,50.8,-13.855000000000018
2025-09-01 09:33:15,130.94,51.31,-13.045000000000016
2025-09-01 09:33:20,130.03,51.81,-13.955000000000013
2025-09-01 09:33:25,134.48,47.04,-9.505000000000024
2025-09-01 09:33:30,134.44,43.13,-9.545000000000016
2025-09-01 09:33:35,135.21,44.88,-8.775000000000006
2025-09-01 09:33:40,135.55,45.44,-8.435000000000002
2025-09-01 09:33:45,129.23,45.99,-14.755000000000024
2025-09-01 09:33:50,121.56,48.21,-22.42500000000001
2025-09-01 09:33:55,122.7,48.81,-21.28500000000001
2025-09-01 09:34:00,123.97,52.49,-20.015000000000015
2025-09-01 09:34:05,130.16,53.8,-13.825000000000017
2025-09-01 09:34:10,131.94,53.94,-12.045000000000016
2025-09-01 09:34:15,130.73,50.69,-13.255000000000024
2025-09-01 09:34:20,137.97,42.3,-6.015000000000015
2025-09-01 09:34:25,145.41,44.21,1.424999999999983
2025-09-01 09:34:30,135.2,42.54,-8.785000000000025
2025-09-01 09:34:35,126.74,41.24,-17.24500000000002
2025-09-01 09:34:40,122.91,41.96,-21.075000000000017
2025-09-01 09:34:45,120.68,39.56,-23.305000000000007
2025-09-01 09:34:50,121.01,42.75,-22.97500000000001
2025-09-01 09:34:55,122.35,44.79,-21.63500000000002
2025-09-01 09:35:00,124.31,46.7,-19.67500000000001
2025-09-01 09:35:05,124.88,51.4,-19.105000000000018
2025-09-01 09:35:10,122.77,53.17,-21.215000000000018
2025-09-01 09:35:15,122.35,50.71,-21.63500000000002
2025-09-01 09:35:20,124.86,48.3,-19.125000000000014
2025-09-01 09:35:25,124.68,49.41,-19.305000000000007
2025-09-01 09:35:30,124.08,52.14,-19.905000000000015
2025-09-01 09:35:35,111.92,48.5,-32.06500000000001
2025-09-01 09:35:40,105.29,47.58,-38.69500000000001
2025-09-01 09:35:45,104.68,50.96,-39.30500000000001
2025-09-01 09:35:50,102.18,50.89,-41.80500000000001
2025-09-01 09:35:55,105.11,48.81,-38.875000000000014
2025-09-01 09:36:00,111.37,49.75,-32.61500000000001
2025-09-01 09:36:05,106.74,54.4,-37.24500000000002
2025-09-01 09:36:10,102.99,52.26,-40.99500000000002
2025-09-01 09:36:15,101.1,49.19,-42.88500000000002
2025-09-01 09:36:20,103.51,45.43,-40.47500000000001
2025-09-01 09:36:25,109.52,43.82,-34.46500000000002
2025-09-01 09:36:30,112.23,44.64,-31.75500000000001
2025-09-01 09:36:35,112.96,46.7,-31.02500000000002
2025-09-01 09:36:40,112.96,50.24,-31.02500000000002
2025-09-01 09:36:45,121.92,45.65,-22.065000000000012
2025-09-01 09:36:50,119.95,45.48,-24.03500000000001
2025-09-01 09:36:55,118.6,46.26,-25.38500000000002
2025-09-01 09:37:00,113.23,47.9,-30.75500000000001
2025-09-01 09:37:05,108.54,47.8,-35.44500000000001
2025-09-01 09:37:10,111.41,48.28,-32.57500000000002
2025-09-01 09:37:15,117.63,48.41,-26.355000000000018
2025-09-01 09:37:20,128.2,45.89,-15.785000000000025
2025-09-01 09:37:25,128.46,46.48,-15.525000000000006
2025-09-01 09:37:30,122.99,46.37,-20.99500000000002
2025-09-01 09:37:35,114.14,44.27,-29.845000000000013
2025-09-01 09:37:40,113.52,45.1,-30.465000000000018
2025-09-01 09:37:45,106.19,45.19,-37.795000000000016
2025-09-01 09:37:50,106.19,43.43,-37.795000000000016
2025-09-01 09:37:55,108.7,42.22,-35.28500000000001
2025-09-01 09:38:00,113.47,40.54,-30.515000000000015
2025-09-01 09:38:05,109.35,43.12,-34.63500000000002
2025-09-01 09:38:10,105.9,44.97,-38.08500000000001
2025-09-01 09:38:15,108.34,48.44,-35.64500000000001
2025-09-01 09:38:20,111.46,48.5,-32.52500000000002
2025-09-01 09:38:25,107.21,48.07,-36.77500000000002
2025-09-01 09:38:30,111.58,50.8,-32.405000000000015
2025-09-01 09:38:35,120.59,51.82,-23.39500000000001
2025-09-01 09:38:40,121.87,55.2,-22.11500000000001
2025-09-01 09:38:45,113.36,56.72,-30.625000000000014
2025-09-01 09:38:50,108.86,56.89,-35.125000000000014
2025-09-01 09:38:55,105.65,55.65,-38.33500000000001
2025-09-01 09:39:00,106.12,50.42,-37.86500000000001
2025-09-01 09:39:05,105.36,45.25,-38.625000000000014
2025-09-01 09:39:10,110.29,46.26,-33.69500000000001
2025-09-01 09:39:15,111.78,49.35,-32.20500000000001
2025-09-01 09:39:20,120.36,46.05,-23.625000000000014
2025-09-01 09:39:25,128.56,43.17,-15.425000000000011
2025-09-01 09:39:30,128.94,45.47,-15.045000000000016
2025-09-01 09:39:35,125.72,44.48,-18.265000000000015
2025-09-01 09:39:40,121.2,41.34,-22.78500000000001
2025-09-01 09:39:45,115.92,40.87,-28.065000000000012
2025-09-01 09:39:50,110.2,41.78,-33.78500000000001
2025-09-01 09:39:55,109.73,44.76,-34.25500000000001
2025-09-01 09:40:00,111.21,45.21,-32.77500000000002
2025-09-01 09:40:05,116.76,47.88,-27.22500000000001
2025-09-01 09:40:10,118.92,46.07,-25.065000000000012
2025-09-01 09:40:15,120.22,45.36,-23.765000000000015
2025-09-01 09:40:20,117.8,45.31,-26.185000000000016
2025-09-01 09:40:25,114.09,47.39,-29.89500000000001
2025-09-01 09:40:30,103.51,48.02,-40.47500000000001
2025-09-01 09:40:35,97.1,45.82,-46.88500000000002
2025-09-01 09:40:40,97.0,46.05,-46.985000000000014
2025-09-01 09:40:45,108.23,40.01,-35.75500000000001
2025-09-01 09:40:50,107.27,41.8,-36.71500000000002
2025-09-01 09:40:55,105.46,42.48,-38.52500000000002
2025-09-01 09:41:00,102.93,45.12,-41.05500000000001
2025-09-01 09:41:05,103.73,44.59,-40.25500000000001
2025-09-01 09:41:10,105.45,44.0,-38.53500000000001
2025-09-01 09:41:15,103.49,47.36,-40.49500000000002
2025-09-01 09:41:20,103.66,49.23,-40.32500000000002
2025-09-01 09:41:25,107.83,49.24,-36.155000000000015
2025-09-01 09:41:30,110.09,53.46,-33.89500000000001
2025-09-01 09:41:35,120.64,54.73,-23.345000000000013
2025-09-01 09:41:40,127.57,51.55,-16.41500000000002
2025-09-01 09:41:45,122.52,49.36,-21.465000000000018
2025-09-01 09:41:50,123.82,46.25,-20.16500000000002
2025-09-01 09:41:55,124.93,45.65,-19.055000000000007
2025-09-01 09:42:00,127.48,47.67,-16.50500000000001
2025-09-01 09:42:05,121.02,48.03,-22.965000000000018
