time_sec,azimuth,elevation,realaz
2025-09-01 12:25:08,101.48,40.36,-28.825000000000003
2025-09-01 12:25:13,102.02,40.3,-28.28500000000001
2025-09-01 12:25:18,111.32,41.68,-18.985000000000014
2025-09-01 12:25:23,111.67,40.2,-18.635000000000005
2025-09-01 12:25:28,111.5,40.15,-18.805000000000007
2025-09-01 12:25:33,109.48,40.01,-20.825000000000003
2025-09-01 12:25:38,106.95,39.79,-23.355000000000004
2025-09-01 12:25:43,106.71,42.53,-23.595000000000013
2025-09-01 12:25:48,108.83,44.01,-21.47500000000001
2025-09-01 12:25:53,105.22,45.27,-25.085000000000008
2025-09-01 12:25:58,104.8,43.77,-25.50500000000001
2025-09-01 12:26:03,104.94,43.19,-25.36500000000001
2025-09-01 12:26:08,105.07,40.9,-25.235000000000014
2025-09-01 12:26:13,106.23,42.24,-24.075000000000003
2025-09-01 12:26:18,107.11,44.28,-23.195000000000007
2025-09-01 12:26:23,108.82,43.64,-21.485000000000014
2025-09-01 12:26:28,109.61,44.12,-20.695000000000007
2025-09-01 12:26:33,108.25,44.12,-22.055000000000007
2025-09-01 12:26:38,111.86,40.62,-18.445000000000007
2025-09-01 12:26:43,110.21,41.47,-20.095000000000013
2025-09-01 12:26:48,109.81,42.28,-20.495000000000005
2025-09-01 12:26:53,113.31,43.49,-16.995000000000005
2025-09-01 12:26:58,114.65,45.24,-15.655000000000001
2025-09-01 12:27:03,111.75,47.36,-18.555000000000007
2025-09-01 12:27:08,103.26,48.93,-27.045
2025-09-01 12:27:13,103.4,47.89,-26.905
2025-09-01 12:27:18,102.55,44.85,-27.75500000000001
2025-09-01 12:27:23,99.93,40.91,-30.375
2025-09-01 12:27:28,102.26,39.22,-28.045
2025-09-01 12:27:33,105.91,43.28,-24.39500000000001
2025-09-01 12:27:38,107.26,42.81,-23.045
2025-09-01 12:27:43,108.98,38.18,-21.325000000000003
2025-09-01 12:27:48,108.42,36.07,-21.885000000000005
2025-09-01 12:27:53,108.6,38.79,-21.705000000000013
2025-09-01 12:27:58,107.2,41.7,-23.105000000000004
2025-09-01 12:28:03,104.28,45.22,-26.025000000000006
2025-09-01 12:28:08,99.4,47.6,-30.905
2025-09-01 12:28:13,91.56,47.48,-38.745000000000005
2025-09-01 12:28:18,86.92,50.0,-43.385000000000005
2025-09-01 12:28:23,94.12,49.22,-36.185
2025-09-01 12:28:28,102.25,46.27,-28.055000000000007
2025-09-01 12:28:33,108.2,44.13,-22.105000000000004
2025-09-01 12:28:38,111.2,45.85,-19.105000000000004
2025-09-01 12:28:43,110.2,48.95,-20.105000000000004
2025-09-01 12:28:48,110.34,49.46,-19.965000000000003
2025-09-01 12:28:53,106.31,47.5,-23.995000000000005
2025-09-01 12:28:58,101.41,48.52,-28.89500000000001
2025-09-01 12:29:03,104.1,45.55,-26.205000000000013
2025-09-01 12:29:08,107.93,45.46,-22.375
2025-09-01 12:29:13,108.24,44.45,-22.065000000000012
2025-09-01 12:29:18,107.87,43.15,-22.435000000000002
2025-09-01 12:29:23,108.67,44.29,-21.635000000000005
2025-09-01 12:29:28,109.15,44.03,-21.155
2025-09-01 12:29:33,108.24,44.73,-22.065000000000012
2025-09-01 12:29:38,113.48,43.18,-16.825000000000003
2025-09-01 12:29:43,121.63,45.49,-8.675000000000011
2025-09-01 12:29:48,122.59,46.6,-7.715000000000003
2025-09-01 12:29:53,119.77,42.51,-10.53500000000001
2025-09-01 12:29:58,124.44,42.3,-5.865000000000009
2025-09-01 12:30:03,122.45,42.65,-7.855000000000004
2025-09-01 12:30:08,120.45,43.35,-9.855000000000004
2025-09-01 12:30:13,118.54,42.76,-11.765
2025-09-01 12:30:18,112.23,43.68,-18.075000000000003
2025-09-01 12:30:23,106.51,44.99,-23.795
2025-09-01 12:30:28,106.87,45.48,-23.435000000000002
2025-09-01 12:30:33,101.2,46.06,-29.105000000000004
2025-09-01 12:30:38,105.01,44.31,-25.295
2025-09-01 12:30:43,106.19,44.54,-24.11500000000001
2025-09-01 12:30:48,104.09,44.64,-26.215000000000003
2025-09-01 12:30:53,107.98,44.46,-22.325000000000003
2025-09-01 12:30:58,108.49,43.28,-21.815000000000012
2025-09-01 12:31:03,106.93,42.52,-23.375
2025-09-01 12:31:08,105.49,43.24,-24.815000000000012
2025-09-01 12:31:13,110.25,45.51,-20.055000000000007
2025-09-01 12:31:18,112.28,45.91,-18.025000000000006
2025-09-01 12:31:23,111.81,46.06,-18.495000000000005
2025-09-01 12:31:28,108.21,45.74,-22.095000000000013
