time_sec,azimuth,elevation,realaz
2025-09-01 12:26:39,9.3,40.39,-134.685
2025-09-01 12:26:44,7.21,40.05,-136.775
2025-09-01 12:26:49,8.22,40.82,-135.76500000000001
2025-09-01 12:26:54,11.37,42.27,-132.615
2025-09-01 12:26:59,13.08,44.2,-130.905
2025-09-01 12:27:04,4.87,46.1,-139.115
2025-09-01 12:27:09,1.59,47.65,-142.395
2025-09-01 12:27:14,1.4,45.75,-142.585
2025-09-01 12:27:19,1.05,43.32,-142.935
2025-09-01 12:27:24,358.89,40.7,214.90499999999997
2025-09-01 12:27:29,1.58,38.64,-142.405
2025-09-01 12:27:34,5.97,41.98,-138.01500000000001
2025-09-01 12:27:39,6.83,39.88,-137.155
2025-09-01 12:27:44,6.08,35.5,-137.905
2025-09-01 12:27:49,5.96,35.12,-138.025
2025-09-01 12:27:54,6.65,38.02,-137.335
2025-09-01 12:27:59,4.93,39.34,-139.055
2025-09-01 12:28:04,1.75,44.27,-142.235
2025-09-01 12:28:09,345.43,45.99,201.445
2025-09-01 12:28:14,349.97,46.26,205.985
2025-09-01 12:28:19,346.96,48.43,202.97499999999997
2025-09-01 12:28:24,353.92,48.58,209.935
2025-09-01 12:28:29,2.14,46.86,-141.84500000000003
2025-09-01 12:28:34,5.81,43.29,-138.175
2025-09-01 12:28:39,9.21,44.5,-134.775
2025-09-01 12:28:44,8.16,47.67,-135.82500000000002
2025-09-01 12:28:49,7.87,48.1,-136.115
2025-09-01 12:28:54,4.46,46.44,-139.525
2025-09-01 12:28:59,359.4,48.06,215.41499999999996
2025-09-01 12:29:04,0.37,45.17,-143.615
2025-09-01 12:29:09,5.83,44.38,-138.155
2025-09-01 12:29:14,5.62,43.41,-138.365
2025-09-01 12:29:19,6.58,42.17,-137.405
2025-09-01 12:29:24,7.22,43.05,-136.76500000000001
2025-09-01 12:29:29,8.38,42.48,-135.60500000000002
2025-09-01 12:29:34,6.6,43.65,-137.38500000000002
2025-09-01 12:29:39,14.48,42.77,-129.50500000000002
2025-09-01 12:29:44,21.2,45.25,-122.78500000000001
2025-09-01 12:29:49,21.35,44.52,-122.63500000000002
2025-09-01 12:29:54,19.94,41.89,-124.04500000000002
2025-09-01 12:29:59,22.15,41.21,-121.83500000000001
2025-09-01 12:30:04,19.95,40.33,-124.03500000000001
2025-09-01 12:30:09,18.57,42.67,-125.41500000000002
2025-09-01 12:30:14,15.3,41.73,-128.685
2025-09-01 12:30:19,10.5,42.88,-133.485
2025-09-01 12:30:24,4.19,44.08,-139.79500000000002
2025-09-01 12:30:29,3.0,43.1,-140.985
2025-09-01 12:30:34,359.01,45.57,215.02499999999998
2025-09-01 12:30:39,2.81,43.56,-141.175
2025-09-01 12:30:44,4.59,42.86,-139.395
2025-09-01 12:30:49,2.65,43.46,-141.335
2025-09-01 12:30:54,5.9,43.23,-138.085
2025-09-01 12:30:59,7.46,42.17,-136.525
2025-09-01 12:31:04,5.58,41.52,-138.405
2025-09-01 12:31:09,3.95,42.7,-140.03500000000003
2025-09-01 12:31:14,9.34,44.28,-134.645
2025-09-01 12:31:19,10.0,44.41,-133.985
2025-09-01 12:31:24,9.02,45.6,-134.965
2025-09-01 12:31:29,6.35,45.26,-137.63500000000002
2025-09-01 12:31:34,8.9,44.65,-135.085
2025-09-01 12:31:39,10.15,39.29,-133.835
2025-09-01 12:31:44,9.29,42.14,-134.69500000000002
2025-09-01 12:31:49,7.65,39.99,-136.335
2025-09-01 12:31:54,5.91,44.43,-138.07500000000002
2025-09-01 12:31:59,12.9,46.8,-131.085
2025-09-01 12:32:04,10.93,45.41,-133.055
2025-09-01 12:32:09,10.17,45.4,-133.81500000000003
2025-09-01 12:32:14,11.5,43.67,-132.485
2025-09-01 12:32:19,13.01,41.19,-130.97500000000002
2025-09-01 12:32:24,14.43,38.96,-129.555
2025-09-01 12:32:29,15.86,42.28,-128.125
2025-09-01 12:32:34,14.05,43.38,-129.935
2025-09-01 12:32:39,9.54,44.97,-134.44500000000002
2025-09-01 12:32:44,9.66,48.31,-134.32500000000002
2025-09-01 12:32:49,17.26,54.8,-126.72500000000001
2025-09-01 12:32:54,15.61,55.98,-128.375
2025-09-01 12:32:59,8.94,54.56,-135.04500000000002
2025-09-01 12:33:04,16.88,54.38,-127.10500000000002
2025-09-01 12:33:09,12.39,52.9,-131.59500000000003
2025-09-01 12:33:14,17.03,55.04,-126.95500000000001
2025-09-01 12:33:19,15.58,55.08,-128.405
2025-09-01 12:33:24,9.47,52.42,-134.51500000000001
2025-09-01 12:33:29,3.57,51.69,-140.41500000000002
2025-09-01 12:33:34,357.08,51.34,213.09499999999997
2025-09-01 12:33:39,357.01,51.11,213.02499999999998
2025-09-01 12:33:44,0.31,51.27,-143.675
2025-09-01 12:33:49,8.4,48.59,-135.585
2025-09-01 12:33:54,10.54,45.23,-133.44500000000002
2025-09-01 12:33:59,11.37,42.19,-132.615
2025-09-01 12:34:04,16.71,42.19,-127.275
2025-09-01 12:34:09,20.2,41.27,-123.78500000000001
2025-09-01 12:34:14,21.19,39.28,-122.79500000000002
2025-09-01 12:34:19,20.49,36.79,-123.49500000000002
2025-09-01 12:34:24,15.06,39.13,-128.925
2025-09-01 12:34:29,10.75,43.21,-133.235
2025-09-01 12:34:34,13.07,41.55,-130.91500000000002
2025-09-01 12:34:39,13.2,43.43,-130.78500000000003
2025-09-01 12:34:44,14.82,46.84,-129.16500000000002
2025-09-01 12:34:49,13.01,48.7,-130.97500000000002
2025-09-01 12:34:54,12.18,46.94,-131.805
2025-09-01 12:34:59,18.53,45.4,-125.45500000000001
2025-09-01 12:35:04,20.57,49.24,-123.41500000000002
2025-09-01 12:35:09,15.2,51.76,-128.78500000000003
2025-09-01 12:35:14,5.32,54.88,-138.66500000000002
2025-09-01 12:35:19,4.12,55.45,-139.865
2025-09-01 12:35:24,3.25,45.27,-140.735
2025-09-01 12:35:29,8.26,43.56,-135.72500000000002
2025-09-01 12:35:34,8.26,43.56,-135.72500000000002
2025-09-01 12:35:39,5.04,43.17,-138.94500000000002
2025-09-01 12:35:44,5.98,43.14,-138.00500000000002
2025-09-01 12:35:49,6.4,41.75,-137.585
2025-09-01 12:35:54,3.58,48.93,-140.405
2025-09-01 12:35:59,9.54,51.81,-134.44500000000002
